TIME,VALUE
1703523634240,1657
1703523634260,1587
1703523634280,1681
1703523634300,1500
1703523634320,2132
1703523634340,1841
1703523634360,1694
1703523634380,1787
1703523634400,2023
1703523634420,1939
1703523634440,2097
1703523634460,2081
1703523634480,2112
1703523634500,2068
1703523634520,2153
1703523634540,1744
1703523634560,1699
1703523634580,1725
1703523634600,1731
1703523634620,1742
1703523634640,1808
1703523634660,1760
1703523634680,1761
1703523634700,1765
1703523634720,1776
1703523634740,2413
1703523634760,2280
1703523634780,2347
1703523634800,2350
1703523634820,2225
1703523634840,1757
1703523634860,2000
1703523634880,2157
1703523634900,2219
1703523634920,2192
1703523634940,1776
1703523634960,2077
1703523634980,1632
1703523635000,2072
1703523635020,1811
1703523635040,2014
1703523635060,1898
1703523635080,1387
1703523635100,1466
1703523635120,1423
1703523635140,1456
1703523635160,1530
1703523635180,1759
1703523635200,1733
1703523635220,1749
1703523635240,1623
1703523635260,1451
1703523635280,1648
1703523635300,1574
1703523635320,1590
1703523635340,1535
1703523635360,891
1703523635380,1310
1703523635400,1253
1703523635420,1295
1703523635440,1276
1703523635460,1225
1703523635480,1231
1703523635500,1185
1703523635520,0
1703523635540,875
1703523635560,908
1703523635580,0
1703523635600,749
1703523635620,643
1703523635640,721
1703523635660,462
1703523635680,299
1703523635700,575
1703523635720,250
1703523635740,366
1703523635760,358
1703523635780,0
1703523635800,63
1703523635820,174
1703523635840,115
1703523635860,0
1703523635880,0
1703523635900,0
1703523635920,0
1703523635940,0
1703523635960,0
1703523635980,0
1703523636000,0
1703523636020,0
1703523636040,0
1703523636060,0
1703523636080,0
1703523636100,0
1703523636120,0
1703523636140,285
1703523636160,299
1703523636180,0
1703523636200,0
1703523636220,0
1703523636240,0
1703523636260,0
1703523636280,0
1703523636300,0
1703523636320,0
1703523636340,0
1703523636360,0
1703523636380,0
1703523636400,0
1703523636420,0
1703523636440,0
1703523636460,0
1703523636480,0
1703523636500,0
1703523636520,0
1703523636540,0
1703523636560,0
1703523636580,0
1703523636600,0
1703523636620,0
1703523636640,0
1703523636660,0
1703523636680,0
1703523636700,0
1703523636720,0
1703523636740,0
1703523636760,0
1703523636780,0
1703523636800,0
1703523636820,0
1703523636840,0
1703523636860,0
1703523636880,0
1703523636900,0
1703523636920,0
1703523636940,0
1703523636960,0
1703523636980,0
1703523637000,0
1703523637020,0
1703523637040,0
1703523637060,0
1703523637080,0
1703523637100,0
1703523637120,0
1703523637140,0
1703523637160,0
1703523637180,0
1703523637200,0
1703523637220,0
1703523637240,0
1703523637260,0
1703523637280,0
1703523637300,0
1703523637320,0
1703523637340,0
1703523637360,0
1703523637380,0
1703523637400,0
1703523637420,0
1703523637440,0
1703523637460,0
1703523637480,0
1703523637500,0
1703523637520,0
1703523637540,0
1703523637560,0
1703523637580,0
1703523637600,0
1703523637620,0
1703523637640,0
1703523637660,0
1703523637680,0
1703523637700,0
1703523637720,0
1703523637740,0
1703523637760,0
1703523637780,0
1703523637800,0
1703523637820,0
1703523637840,0
1703523637860,0
1703523637880,0
1703523637900,0
1703523637920,0
1703523637940,0
1703523637960,0
1703523637980,0
1703523638000,0
1703523638020,0
1703523638040,0
1703523638060,0
1703523638080,0
1703523638100,0
1703523638120,0
1703523638140,0
1703523638160,0
1703523638180,0
1703523638200,0
1703523638220,0
1703523638240,0
1703523638260,0
1703523638280,0
1703523638300,0
1703523638320,0
1703523638340,0
1703523638360,0
1703523638380,0
1703523638400,0
1703523638420,0
1703523638440,0
1703523638460,0
1703523638480,0
1703523638500,0
1703523638520,0
1703523638540,0
1703523638560,0
1703523638580,0
1703523638600,0
1703523638620,0
1703523638640,0
1703523638660,0
1703523638680,0
1703523638700,0
1703523638720,34
1703523638740,2
1703523638760,8
1703523638780,30
1703523638800,30
1703523638820,34
1703523638840,190
1703523638860,23
1703523638880,22
1703523638900,6
1703523638920,51
1703523638940,32
1703523638960,42
1703523638980,86
1703523639000,90
1703523639020,1130
1703523639040,90
1703523639060,140
1703523639080,174
1703523639100,192
1703523639120,206
1703523639140,217
1703523639160,237
1703523639180,246
1703523639200,259
1703523639220,271
1703523639240,307
1703523639260,682
1703523639280,561
1703523639300,613
1703523639320,640
1703523639340,714
1703523639360,771
1703523639380,813
1703523639400,672
1703523639420,682
1703523639440,731
1703523639460,1385
1703523639480,1081
1703523639500,1070
1703523639520,1296
1703523639540,1350
1703523639560,1474
1703523639580,1262
1703523639600,1763
1703523639620,1483
1703523639640,1985
1703523639660,1729
1703523639680,1764
1703523639700,1635
1703523639720,1859
1703523639740,1921
1703523639760,1930
1703523639780,2047
1703523639800,1915
1703523639820,2069
1703523639840,1674
1703523639860,2151
1703523639880,2221
1703523639900,2146
1703523639920,2110
1703523639940,2125
1703523639960,2224
1703523639980,2240
1703523640000,2246
1703523640020,1765
1703523640040,1728
1703523640060,1776
1703523640080,2266
1703523640100,2162
1703523640120,2077
1703523640140,2171
1703523640160,2135
1703523640180,2090
1703523640200,2146
1703523640220,2125
1703523640240,2017
1703523640260,2000
1703523640280,1885
1703523640300,2009
1703523640320,1945
1703523640340,1566
1703523640360,1878
1703523640380,1872
1703523640400,1761
1703523640420,1584
1703523640440,1701
1703523640460,1659
1703523640480,1579
1703523640500,1675
1703523640520,1579
1703523640540,1520
1703523640560,1603
1703523640580,826
1703523640600,1423
1703523640620,1406
1703523640640,1411
1703523640660,1104
1703523640680,1241
1703523640700,1175
1703523640720,1265
1703523640740,1286
1703523640760,1242
1703523640780,1195
1703523640800,1168
1703523640820,1179
1703523640840,1154
1703523640860,1150
1703523640880,1135
1703523640900,583
1703523640920,688
1703523640940,752
1703523640960,541
1703523640980,653
1703523641000,606
1703523641020,455
1703523641040,816
1703523641060,799
1703523641080,731
1703523641100,0
1703523641120,28
1703523641140,82
1703523641160,0
1703523641180,0
1703523641200,0
1703523641220,0
1703523641240,0
1703523641260,0
1703523641280,0
1703523641300,0
1703523641320,0
1703523641340,0
1703523641360,0
1703523641380,0
1703523641400,0
1703523641420,0
1703523641440,0
1703523641460,0
1703523641480,0
1703523641500,0
1703523641520,0
1703523641540,0
1703523641560,0
1703523641580,0
1703523641600,0
1703523641620,0
1703523641640,0
1703523641660,0
1703523641680,0
1703523641700,0
1703523641720,0
1703523641740,0
1703523641760,0
1703523641780,0
1703523641800,0
1703523641820,0
1703523641840,0
1703523641860,0
1703523641880,0
1703523641900,0
1703523641920,0
1703523641940,0
1703523641960,0
1703523641980,0
1703523642000,0
1703523642020,0
1703523642040,0
1703523642060,0
1703523642080,0
1703523642100,0
1703523642120,0
1703523642140,0
1703523642160,0
1703523642180,0
1703523642200,0
1703523642220,0
1703523642240,0
1703523642260,0
1703523642280,0
1703523642300,0
1703523642320,0
1703523642340,0
1703523642360,0
1703523642380,0
1703523642400,0
1703523642420,0
1703523642440,0
1703523642460,0
1703523642480,0
1703523642500,0
1703523642520,0
1703523642540,0
1703523642560,0
1703523642580,0
1703523642600,0
1703523642620,0
1703523642640,0
1703523642660,0
1703523642680,0
1703523642700,0
1703523642720,0
1703523642740,0
1703523642760,0
1703523642780,0
1703523642800,0
1703523642820,0
1703523642840,0
1703523642860,0
1703523642880,0
1703523642900,0
1703523642920,0
1703523642940,0
1703523642960,0
1703523642980,0
1703523643000,0
1703523643020,0
1703523643040,0
1703523643060,0
1703523643080,0
1703523643100,0
1703523643120,0
1703523643140,0
1703523643160,0
1703523643180,0
1703523643200,0
1703523643220,0
1703523643240,0
1703523643260,0
1703523643280,0
1703523643300,0
1703523643320,0
1703523643340,0
1703523643360,0
1703523643380,0
1703523643400,0
1703523643420,0
1703523643440,0
1703523643460,0
1703523643480,0
1703523643500,0
1703523643520,0
1703523643540,0
1703523643560,0
1703523643580,0
1703523643600,0
1703523643620,0
1703523643640,0
1703523643660,0
1703523643680,0
1703523643700,0
1703523643720,0
1703523643740,0
1703523643760,0
1703523643780,0
1703523643800,0
1703523643820,0
1703523643840,0
1703523643860,0
1703523643880,0
1703523643900,0
1703523643920,0
1703523643940,0
1703523643960,0
1703523643980,0
1703523644000,0
1703523644020,0
1703523644040,0
1703523644060,0
