TIME,VALUE
1702912554762,0
1702912597462,0
1702912597462,0
1702912597472,0
1702912597472,0
1702912597482,0
1702912597482,0
1702912597492,0
1702912597492,0
1702912597502,0
1702912597512,0
1702912597512,0
1702912597522,0
1702912597522,0
1702912597532,0
1702912597532,0
1702912597542,0
1702912597542,0
1702912597552,0
1702912597562,0
1702912597562,0
1702912597572,0
1702912597572,0
1702912597582,0
1702912597582,0
1702912597592,0
1702912597592,0
1702912597602,0
1702912597612,0
1702912597612,0
1702912597622,0
1702912597622,0
1702912597632,0
1702912597632,0
1702912597642,0
1702912597642,0
1702912597652,0
1702912597662,0
1702912597662,0
1702912597672,0
1702912597672,0
1702912597682,0
1702912597682,0
1702912597692,0
1702912597692,0
1702912597702,0
1702912597712,0
1702912597712,0
1702912597722,0
1702912597722,0
1702912597732,0
1702912597732,0
1702912597742,0
1702912597742,0
1702912597752,0
1702912597762,0
1702912597762,0
1702912597772,0
1702912597772,0
1702912597782,0
1702912597782,0
1702912597792,0
1702912597792,0
1702912597802,0
1702912597812,0
1702912597812,0
1702912597822,0
1702912597822,0
1702912597832,0
1702912597832,0
1702912597842,0
1702912597842,0
1702912597852,0
1702912597862,0
1702912597862,0
1702912597872,0
1702912597872,0
1702912597882,0
1702912597882,0
1702912597892,0
1702912597892,0
1702912597902,0
1702912597912,0
1702912597912,0
1702912597922,0
1702912597922,0
1702912597932,0
1702912597932,0
1702912597942,0
1702912597942,0
1702912597952,0
1702912597962,0
1702912597962,0
1702912597972,0
1702912597972,0
1702912597982,0
1702912597982,0
1702912597992,0
1702912597992,0
1702912598002,0
1702912598012,0
1702912598012,0
1702912598022,0
1702912598022,0
1702912598032,0
1702912598032,0
1702912598042,0
1702912598042,0
1702912598052,0
1702912598062,0
1702912598062,0
1702912598072,0
1702912598072,0
1702912598082,0
1702912598082,0
1702912598092,0
1702912598092,0
1702912598102,0
1702912598112,0
1702912598112,0
1702912598122,0
1702912598122,0
1702912598132,0
1702912598132,0
1702912598142,0
1702912598142,0
1702912598152,0
1702912598162,0
1702912598162,0
1702912598172,0
1702912598172,0
1702912598182,0
1702912598182,0
1702912598192,0
1702912598192,0
1702912598202,0
1702912598212,0
1702912598212,0
1702912598222,0
1702912598222,0
1702912598232,0
1702912598232,0
1702912598242,0
1702912598242,0
1702912598252,0
1702912598262,0
1702912598262,0
1702912598272,0
1702912598272,0
1702912598282,0
1702912598282,0
1702912598292,0
1702912598292,0
1702912598302,0
1702912598312,0
1702912598312,0
1702912598322,0
1702912598322,0
1702912598332,0
1702912598332,0
1702912598342,0
1702912598342,0
1702912598352,0
1702912598362,0
1702912598362,0
1702912598372,0
1702912598382,0
1702912598382,0
1702912598392,0
1702912598392,0
1702912598402,0
1702912598402,0
1702912598412,0
1702912598412,0
1702912598422,0
1702912598432,0
1702912598432,0
1702912598442,0
1702912598442,0
1702912598452,0
1702912598452,0
1702912598462,0
1702912598462,0
1702912598472,0
1702912598482,0
1702912598482,0
1702912598492,0
1702912598492,0
1702912598502,0
1702912598502,0
1702912598512,0
1702912598512,0
1702912598522,0
1702912598532,0
1702912598542,0
1702912598542,0
1702912598552,0
1702912598552,0
1702912598562,0
1702912598572,0
1702912598572,0
1702912598582,0
1702912598582,0
1702912598592,0
1702912598592,0
1702912598602,0
1702912598602,0
1702912598612,0
1702912598622,0
1702912598622,0
1702912598632,0
1702912598632,0
1702912598642,0
1702912598642,0
1702912598652,0
1702912598652,0
1702912598662,0
1702912598672,0
1702912598672,0
1702912598682,0
1702912598682,0
1702912598692,0
1702912598692,0
1702912598702,0
1702912598702,0
1702912598712,0
1702912598722,0
1702912598722,0
1702912598732,0
1702912598732,0
1702912598742,0
1702912598742,0
1702912598752,0
1702912598752,0
1702912598762,0
1702912598772,0
1702912598772,0
1702912598782,0
1702912598782,0
1702912598792,0
1702912598792,0
1702912598802,0
1702912598802,0
1702912598812,0
1702912598822,0
1702912598822,0
1702912598832,0
1702912598832,0
1702912598842,0
1702912598842,0
1702912598852,0
1702912598852,0
1702912598862,0
1702912598872,0
1702912598872,0
1702912598882,0
1702912598882,0
1702912598892,0
1702912598892,0
1702912598902,0
1702912598902,0
1702912598912,0
1702912598922,0
1702912598922,0
1702912598932,0
1702912598932,0
1702912598942,0
1702912598942,0
1702912598952,0
1702912598962,0
1702912598962,0
1702912598972,0
1702912598972,0
1702912598982,0
1702912598982,0
1702912598992,0
1702912598992,0
1702912599002,0
1702912599002,0
1702912599012,0
1702912599022,0
1702912599022,0
1702912599032,0
1702912599032,0
1702912599042,0
1702912599042,0
1702912599052,0
1702912599052,0
1702912599062,0
1702912599072,0
1702912599072,0
1702912599082,0
1702912599082,0
1702912599092,0
1702912599092,0
1702912599102,0
1702912599102,0
1702912599112,0
1702912599122,0
1702912599122,0
1702912599132,0
1702912599132,0
1702912599142,0
1702912599142,0
1702912599152,0
1702912599152,0
1702912599162,0
1702912599172,0
1702912599172,0
1702912599182,0
1702912599182,0
1702912599192,0
1702912599192,0
1702912599202,0
1702912599202,0
1702912599212,0
1702912599222,0
1702912599222,0
1702912599232,0
1702912599232,0
1702912599242,0
1702912599242,0
1702912599252,0
1702912599252,0
1702912599262,0
1702912599272,0
1702912599272,0
1702912599282,0
1702912599282,0
1702912599292,0
1702912599292,0
1702912599302,0
1702912599302,0
1702912599312,0
1702912599322,0
1702912599322,0
1702912599332,0
1702912599332,0
1702912599342,0
1702912599342,0
1702912599352,0
1702912599352,0
1702912599362,0
1702912599372,0
1702912599372,0
1702912599382,0
1702912599382,0
1702912599392,0
1702912599392,0
1702912599402,0
1702912599402,0
1702912599412,0
1702912599422,0
1702912599422,0
1702912599432,0
1702912599432,0
1702912599442,0
1702912599442,0
1702912599452,0
1702912599452,0
1702912599472,0
1702912599472,0
1702912599482,0
1702912599482,0
1702912599492,0
1702912599492,0
1702912599502,0
1702912599512,0
1702912599522,0
1702912599532,0
1702912599532,0
1702912599542,0
1702912599542,0
1702912599552,0
1702912599562,0
1702912599582,0
1702912599592,0
1702912599602,0
1702912599622,0
1702912599632,0
1702912599642,0
1702912599652,0
1702912599662,0
1702912599672,0
1702912599682,0
1702912599692,0
1702912599702,0
1702912599702,0
1702912599712,0
1702912599712,0
1702912599722,0
1702912599722,0
1702912599732,0
1702912599742,0
1702912599742,0
1702912599752,0
1702912599762,0
1702912599762,0
1702912599772,0
1702912599772,0
1702912599782,0
1702912599782,0
1702912599792,0
1702912599792,0
1702912599802,0
1702912599812,0
1702912599812,0
1702912599822,0
1702912599822,0
1702912599832,0
1702912599832,0
1702912599842,0
1702912599842,0
1702912599852,0
1702912599862,0
1702912599862,0
1702912599872,0
1702912599872,0
1702912599882,0
1702912599882,0
1702912599892,0
1702912599892,0
1702912599902,0
1702912599912,0
1702912599922,0
1702912599922,0
1702912599932,0
1702912599932,0
1702912599942,0
1702912599952,0
1702912599952,0
1702912599962,0
1702912599962,0
1702912599972,0
1702912599972,0
1702912599982,0
1702912599982,0
1702912599992,0
1702912600002,0
1702912600002,0
1702912600012,0
1702912600022,0
1702912600022,0
1702912600032,0
1702912600032,0
1702912600042,0
1702912600042,0
1702912600052,0
1702912600052,0
1702912600062,0
1702912600072,0
1702912600072,0
1702912600082,0
1702912600082,0
1702912600092,0
1702912600092,0
1702912600102,0
1702912600102,0
1702912600112,0
1702912600122,0
1702912600122,0
1702912600132,0
1702912600132,0
1702912600142,0
1702912600142,0
1702912600152,0
1702912600152,0
1702912600162,0
1702912600172,0
1702912600172,0
1702912600182,0
1702912600182,0
1702912600192,0
1702912600192,0
1702912600202,0
1702912600202,0
1702912600212,0
1702912600222,0
1702912600222,0
1702912600232,0
1702912600232,0
1702912600242,0
1702912600242,0
1702912600252,0
1702912600252,0
1702912600262,0
1702912600272,0
1702912600272,0
1702912600282,0
1702912600282,0
1702912600292,0
1702912600292,0
1702912600302,0
1702912600302,0
1702912600312,0
1702912600322,0
1702912600322,0
1702912600332,0
1702912600332,0
1702912600342,0
1702912600342,0
1702912600352,0
1702912600352,0
1702912600362,0
1702912600372,0
1702912600372,0
1702912600382,0
1702912600382,0
1702912600392,0
1702912600392,0
1702912600402,0
1702912600402,0
1702912600412,0
1702912600422,0
1702912600422,0
1702912600432,0
1702912600432,0
1702912600442,0
1702912600442,0
1702912600452,0
1702912600452,0
1702912600462,0
1702912600472,0
1702912600472,0
1702912600482,0
1702912600482,0
1702912600492,0
1702912600492,0
1702912600502,0
1702912600502,0
1702912600512,0
1702912600522,0
1702912600522,0
1702912600532,0
1702912600532,0
1702912600542,0
1702912600542,0
1702912600552,0
1702912600552,0
1702912600562,0
1702912600572,0
1702912600572,0
1702912600582,0
1702912600582,0
1702912600592,0
1702912600592,0
1702912600602,0
1702912600602,0
1702912600612,0
1702912600622,0
1702912600622,0
1702912600632,0
1702912600632,0
1702912600642,0
1702912600642,0
1702912600652,0
1702912600652,0
1702912600662,0
1702912600672,0
1702912600672,0
1702912600682,0
1702912600682,0
1702912600692,0
1702912600692,0
1702912600702,0
1702912600702,0
1702912600712,0
1702912600722,0
1702912600722,0
1702912600732,0
1702912600732,0
1702912600742,0
1702912600742,0
1702912600752,0
1702912600752,0
1702912600762,0
1702912600772,0
1702912600772,0
1702912600782,0
1702912600782,0
1702912600792,0
1702912600792,0
1702912600802,0
1702912600802,0
1702912600812,0
1702912600822,0
1702912600822,0
1702912600832,0
1702912600832,0
1702912600842,0
1702912600842,0
1702912600852,0
1702912600852,0
1702912600862,0
1702912600872,0
1702912600872,0
1702912600882,0
1702912600882,0
1702912600892,0
1702912600892,0
1702912600902,0
1702912600922,0
1702912600932,0
1702912600942,0
1702912600942,0
1702912600952,0
1702912600962,0
