TIME,VALUE
1702912893580,0
1702912893600,0
1702912893620,0
1702912893640,0
1702912893660,0
1702912893680,0
1702912893700,0
1702912893720,0
1702912893740,0
1702912893760,0
1702912893780,0
1702912893800,0
1702912893820,0
1702912893840,0
1702912893860,0
1702912893880,0
1702912893900,0
1702912893920,0
1702912893940,0
1702912893960,0
1702912893980,0
1702912894000,0
1702912894020,0
1702912894040,0
1702912894060,0
1702912894080,0
1702912894100,0
1702912894120,0
1702912894140,0
1702912894160,0
1702912894180,0
1702912894200,0
1702912894220,0
1702912894240,0
1702912894260,0
1702912894280,0
1702912894300,0
1702912894320,0
1702912894340,0
1702912894360,0
1702912894380,0
1702912894400,0
1702912894420,0
1702912894440,0
1702912894460,0
1702912894480,0
1702912894500,0
1702912894520,0
1702912894540,0
1702912894560,0
1702912894580,0
1702912894600,0
1702912894620,0
1702912894640,0
1702912894660,0
1702912894680,0
1702912894700,0
1702912894720,0
1702912894740,0
1702912894760,0
1702912894780,0
1702912894800,0
1702912894820,0
1702912894840,0
1702912894860,0
1702912894880,0
1702912894900,0
1702912894920,0
1702912894940,0
1702912894960,0
1702912894980,0
1702912895000,0
1702912895020,0
1702912895040,0
1702912895060,0
1702912895080,0
1702912895100,0
1702912895120,0
1702912895140,0
1702912895160,0
1702912895180,0
1702912895200,0
1702912895220,0
1702912895240,0
1702912895260,0
1702912895280,0
1702912895300,0
1702912895320,0
1702912895340,0
1702912895360,0
1702912895380,0
1702912895400,0
1702912895420,0
1702912895440,0
1702912895460,0
1702912895480,0
1702912895500,21
1702912895520,22
1702912895540,92
1702912895560,63
1702912895580,90
1702912895600,66
1702912895620,368
1702912895640,301
1702912895660,432
1702912895680,325
1702912895700,255
1702912895720,384
1702912895740,495
1702912895760,421
1702912895780,471
1702912895800,506
1702912895820,503
1702912895840,639
1702912895860,570
1702912895880,785
1702912895900,771
1702912895920,1267
1702912895940,897
1702912895960,1257
1702912895980,1040
1702912896000,1505
1702912896020,1501
1702912896040,2669
1702912896060,1695
1702912896080,2096
1702912896100,2139
1702912896120,2162
1702912896140,3440
1702912896160,2768
1702912896180,2917
1702912896200,2997
1702912896220,3129
1702912896240,3155
1702912896260,3421
1702912896280,3193
1702912896300,3481
1702912896320,3618
1702912896340,3829
1702912896360,3854
1702912896380,3782
1702912896400,3709
1702912896420,3952
1702912896440,3936
1702912896460,3895
1702912896480,3933
1702912896500,3901
1702912896520,3916
1702912896540,3914
1702912896560,3857
1702912896580,3952
1702912896600,3869
1702912896620,3872
1702912896640,3866
1702912896660,3158
1702912896680,3740
1702912896700,3014
1702912896720,3606
1702912896740,3533
1702912896760,3201
1702912896780,3497
1702912896800,3386
1702912896820,3071
1702912896840,2958
1702912896860,2758
1702912896880,2769
1702912896900,2835
1702912896920,2624
1702912896940,2598
1702912896960,2301
1702912896980,2368
1702912897000,2439
1702912897020,2448
1702912897040,2382
1702912897060,2238
1702912897080,2171
1702912897100,2266
1702912897120,2112
1702912897140,2160
1702912897160,1969
