TIME,VALUE
1702912897352,2189
1702912897372,2189
1702912897392,2187
1702912897412,2191
1702912897432,2190
1702912897452,2192
1702912897472,2192
1702912897492,2192
1702912897512,2189
1702912897532,2189
1702912897552,2163
1702912897572,2189
1702912897592,2191
1702912897612,2190
1702912897632,2181
1702912897652,2187
1702912897672,2187
1702912897692,2183
1702912897712,2178
1702912897732,2178
1702912897752,2192
1702912897772,2185
1702912897792,2192
1702912897812,2192
1702912897832,2191
1702912897852,2190
1702912897872,2191
1702912897892,2185
1702912897912,2192
1702912897932,2190
1702912897952,2191
1702912897972,2206
1702912897992,2191
1702912898012,2189
1702912898032,2191
1702912898052,2185
1702912898072,2192
1702912898092,2191
1702912898112,2190
1702912898132,2190
1702912898152,2191
1702912898172,2176
1702912898192,2179
1702912898212,2179
1702912898232,2185
1702912898252,2181
1702912898272,2182
1702912898292,2191
1702912898312,2190
1702912898332,2189
1702912898352,2189
1702912898372,2185
1702912898392,2191
1702912898412,2189
1702912898432,2187
1702912898452,2190
1702912898472,2192
1702912898492,2189
1702912898512,2187
1702912898532,2190
1702912898552,2187
1702912898572,2167
1702912898592,2188
1702912898612,2180
1702912898632,2174
1702912898652,2178
1702912898672,2175
1702912898692,2174
1702912898712,2177
1702912898732,2178
1702912898752,2178
1702912898772,2179
1702912898792,2179
1702912898812,2176
1702912898832,2190
1702912898852,2189
1702912898872,2190
1702912898892,2191
1702912898912,2189
1702912898932,2189
1702912898952,2192
1702912898972,2192
1702912898992,2202
1702912899012,2188
1702912899032,2189
1702912899052,2183
1702912899072,2192
1702912899092,2190
1702912899112,2191
1702912899132,2191
1702912899152,2190
1702912899172,2187
1702912899192,2209
1702912899212,2190
1702912899232,2191
1702912899252,2187
1702912899272,2191
1702912899292,2189
1702912899312,2190
1702912899332,2191
1702912899352,2188
1702912899372,2192
1702912899392,2179
1702912899412,2203
1702912899432,2191
1702912899452,2192
1702912899472,2191
1702912899492,2190
1702912899512,2187
1702912899532,2191
1702912899552,2190
1702912899572,2191
1702912899592,2189
