TIME,VALUE
1702912280990,0
1702912281010,0
1702912281030,0
1702912281050,0
1702912281070,0
1702912281090,0
1702912281110,0
1702912281130,0
1702912281150,0
1702912281170,0
1702912281190,0
1702912281210,0
1702912281230,0
1702912281250,0
1702912281270,0
1702912281290,0
1702912281310,0
1702912281330,0
1702912281350,0
1702912281370,0
1702912281390,0
1702912281410,0
1702912281430,0
1702912281450,0
1702912281470,0
1702912281490,0
1702912281510,0
1702912281530,0
1702912281550,0
1702912281570,0
1702912281590,0
1702912281610,0
1702912281630,0
1702912281650,0
1702912281670,0
1702912281690,0
1702912281710,0
1702912281730,0
1702912281750,0
1702912281770,0
1702912281790,0
1702912281810,0
1702912281830,0
1702912281850,0
1702912281870,0
1702912281890,0
1702912281910,0
1702912281930,0
1702912281950,0
1702912281970,0
1702912281990,0
1702912282010,0
1702912282030,0
1702912282050,0
1702912282070,0
1702912282090,0
1702912282110,0
1702912282130,0
1702912282150,0
1702912282170,0
1702912282190,0
1702912282210,0
1702912282230,0
1702912282250,0
1702912282270,25
1702912282290,16
1702912282310,64
1702912282330,94
1702912282350,135
1702912282370,240
1702912282390,195
1702912282410,242
1702912282430,288
1702912282450,438
1702912282470,389
1702912282490,378
1702912282510,653
1702912282530,427
1702912282550,462
1702912282570,629
1702912282590,549
1702912282610,596
1702912282630,624
1702912282650,656
1702912282670,754
1702912282690,774
1702912282710,788
1702912282730,839
1702912282750,787
1702912282770,926
1702912282790,910
1702912282810,921
1702912282830,935
1702912282850,940
1702912282870,973
1702912282890,949
1702912282910,968
1702912282930,983
1702912282950,978
1702912282970,837
1702912282990,973
1702912283010,967
1702912283030,983
1702912283050,969
1702912283070,977
1702912283090,941
1702912283110,926
1702912283130,913
1702912283150,913
1702912283170,848
1702912283190,759
1702912283210,799
1702912283230,832
1702912283250,726
1702912283270,695
1702912283290,643
1702912283310,640
1702912283330,642
1702912283350,574
1702912283370,638
1702912283390,491
1702912283410,527
1702912283430,481
1702912283450,373
1702912283470,450
1702912283490,362
1702912283510,419
1702912283530,415
1702912283550,311
1702912283570,370
1702912283590,218
1702912283610,125
1702912283630,231
1702912283650,224
1702912283670,141
1702912283690,122
1702912283710,9
1702912283730,117
1702912283750,75
1702912283770,0
1702912283790,0
1702912283810,0
1702912283830,0
1702912283850,0
1702912283870,0
1702912283890,0
1702912283910,0
1702912283930,0
1702912283950,0
1702912283970,0
1702912283990,0
1702912284010,0
1702912284030,0
1702912284050,0
1702912284070,0
1702912284090,0
1702912284110,0
1702912284130,0
1702912284150,0
1702912284170,0
1702912284190,0
1702912284210,0
1702912284230,0
1702912284250,0
1702912284270,0
1702912284290,0
1702912284310,0
1702912284330,0
1702912284350,0
1702912284370,0
1702912284390,0
1702912284410,0
1702912284430,0
1702912284450,0
1702912284470,0
1702912284490,0
1702912284510,0
1702912284530,0
1702912284550,0
1702912284570,0
1702912284590,0
1702912284610,0
1702912284630,0
1702912284650,0
1702912284670,0
1702912284690,0
1702912284710,0
1702912284730,0
1702912284750,0
1702912284770,0
1702912284790,0
1702912284810,0
1702912284830,0
1702912284850,0
1702912284870,0
1702912284890,0
1702912284910,0
1702912284930,0
1702912284950,0
1702912284970,0
1702912284990,0
1702912285010,0
1702912285030,0
1702912285050,0
1702912285070,0
1702912285090,0
1702912285110,0
1702912285130,0
1702912285150,0
1702912285170,0
1702912285190,0
1702912285210,0
1702912285230,0
1702912285250,0
1702912285270,0
1702912285290,0
1702912285310,0
1702912285330,0
1702912285350,0
1702912285370,0
1702912285390,0
1702912285410,0
1702912285430,0
1702912285450,0
1702912285470,0
1702912285490,0
1702912285510,0
1702912285530,0
1702912285550,0
1702912285570,0
1702912285590,0
1702912285610,0
1702912285630,0
1702912285650,0
1702912285670,0
1702912285690,0
1702912285710,0
1702912285730,0
1702912285750,0
1702912285770,0
1702912285790,0
1702912285810,0
1702912285830,0
1702912285850,0
1702912285870,0
1702912285890,0
1702912285910,0
1702912285930,0
1702912285950,0
1702912285970,0
1702912285990,0
1702912286010,0
1702912286030,0
1702912286050,0
1702912286070,0
1702912286090,0
1702912286110,0
1702912286130,0
1702912286150,0
1702912286170,0
1702912286190,0
1702912286210,0
1702912286230,0
1702912286250,0
1702912286270,0
1702912286290,0
1702912286310,0
1702912286330,0
1702912286350,0
1702912286370,0
1702912286390,0
1702912286410,0
1702912286430,0
1702912286450,0
1702912286470,0
1702912286490,0
1702912286510,0
1702912286530,0
1702912286550,0
1702912286570,0
1702912286590,0
1702912286610,0
1702912286630,0
1702912286650,0
1702912286670,0
1702912286690,0
1702912286710,0
1702912286730,0
1702912286750,0
1702912286770,0
1702912286790,0
1702912286810,0
1702912286830,0
1702912286850,0
1702912286870,0
1702912286890,0
1702912286910,0
1702912286930,0
1702912286950,0
1702912286970,0
1702912286990,0
1702912287010,0
1702912287030,0
1702912287050,205
1702912287070,0
1702912287090,109
1702912287110,43
1702912287130,22
1702912287150,97
1702912287170,240
1702912287190,163
1702912287210,237
1702912287230,199
1702912287250,240
1702912287270,343
1702912287290,423
1702912287310,592
1702912287330,544
1702912287350,468
1702912287370,555
1702912287390,623
1702912287410,657
1702912287430,579
1702912287450,846
1702912287470,776
1702912287490,914
1702912287510,827
1702912287530,827
1702912287550,832
1702912287570,850
1702912287590,898
1702912287610,1003
1702912287630,978
1702912287650,950
1702912287670,976
1702912287690,1008
1702912287710,1004
1702912287730,999
1702912287750,1013
1702912287770,1008
1702912287790,1009
1702912287810,1007
1702912287830,1002
1702912287850,1003
1702912287870,991
1702912287890,902
1702912287910,917
1702912287930,969
1702912287950,800
1702912287970,812
1702912287990,547
1702912288010,807
1702912288030,756
1702912288050,756
1702912288070,738
1702912288090,400
1702912288110,639
1702912288130,656
1702912288150,582
1702912288170,579
1702912288190,572
1702912288210,475
1702912288230,456
1702912288250,436
1702912288270,433
1702912288290,379
1702912288310,0
1702912288330,70
1702912288350,363
1702912288370,292
1702912288390,234
1702912288410,239
1702912288430,48
1702912288450,0
1702912288470,77
1702912288490,80
1702912288510,0
1702912288530,0
1702912288550,0
1702912288570,0
1702912288590,0
1702912288610,0
1702912288630,0
1702912288650,0
1702912288670,0
1702912288690,0
1702912288710,0
1702912288730,0
1702912288750,0
1702912288770,0
1702912288790,0
1702912288810,0
1702912288830,0
1702912288850,0
1702912288870,0
1702912288890,0
1702912288910,0
1702912288930,0
1702912288950,0
1702912288970,0
1702912288990,0
1702912289010,0
1702912289030,0
1702912289050,0
1702912289070,0
1702912289090,0
1702912289110,0
1702912289130,0
1702912289150,0
1702912289170,0
1702912289190,0
1702912289210,0
1702912289230,0
1702912289250,0
1702912289270,0
1702912289290,0
1702912289310,0
1702912289330,0
1702912289350,0
1702912289370,0
1702912289390,0
1702912289410,0
1702912289430,0
1702912289450,0
1702912289470,0
1702912289490,0
1702912289510,0
1702912289530,0
1702912289550,0
1702912289570,0
1702912289590,0
1702912289610,0
1702912289630,0
1702912289650,0
1702912289670,0
1702912289690,0
1702912289710,0
1702912289730,0
1702912289750,0
1702912289770,0
1702912289790,0
1702912289810,0
1702912289830,0
1702912289850,0
1702912289870,0
1702912289890,0
1702912289910,0
1702912289930,0
1702912289950,0
1702912289970,0
1702912289990,0
1702912290010,0
1702912290030,0
1702912290050,0
1702912290070,0
1702912290090,0
1702912290110,0
1702912290130,0
1702912290150,0
1702912290170,0
1702912290190,0
1702912290210,0
1702912290230,0
1702912290250,0
1702912290270,0
1702912290290,0
1702912290310,0
1702912290330,0
1702912290350,0
1702912290370,0
1702912290390,0
1702912290410,0
1702912290430,0
1702912290450,0
1702912290470,0
1702912290490,0
1702912290510,0
1702912290530,0
1702912290550,0
1702912290570,0
1702912290590,0
1702912290610,0
1702912290630,0
1702912290650,0
1702912290670,0
1702912290690,0
1702912290710,0
1702912290730,0
1702912290750,0
1702912290770,0
1702912290790,0
1702912290810,0
1702912290830,0
1702912290850,0
1702912290870,0
1702912290890,0
1702912290910,0
1702912290930,0
1702912290950,0
1702912290970,0
1702912290990,0
1702912291010,0
1702912291030,0
1702912291050,0
1702912291070,0
1702912291090,0
1702912291110,0
1702912291130,0
1702912291150,0
1702912291170,0
1702912291190,0
1702912291210,0
1702912291230,0
1702912291250,0
1702912291270,0
1702912291290,0
1702912291310,0
1702912291330,0
1702912291350,0
1702912291370,0
1702912291390,0
1702912291410,0
1702912291430,0
1702912291450,0
1702912291470,0
1702912291490,0
1702912291510,0
1702912291530,0
1702912291550,0
1702912291570,0
1702912291590,0
1702912291610,0
1702912291630,0
1702912291650,193
1702912291670,0
1702912291690,129
1702912291710,0
1702912291730,117
1702912291750,55
1702912291770,179
1702912291790,243
1702912291810,187
1702912291830,233
1702912291850,255
1702912291870,313
1702912291890,367
1702912291910,353
1702912291930,511
1702912291950,607
1702912291970,566
1702912291990,655
1702912292010,579
1702912292030,586
1702912292050,590
1702912292070,635
1702912292090,838
1702912292110,786
1702912292130,786
1702912292150,841
1702912292170,897
1702912292190,910
1702912292210,925
1702912292230,925
1702912292250,929
1702912292270,946
1702912292290,959
1702912292310,970
1702912292330,976
1702912292350,972
1702912292370,971
1702912292390,848
1702912292410,962
1702912292430,974
1702912292450,897
1702912292470,960
1702912292490,960
1702912292510,987
1702912292530,1098
1702912292550,1075
1702912292570,1088
1702912292590,931
1702912292610,731
1702912292630,749
1702912292650,727
1702912292670,688
1702912292690,714
1702912292710,555
1702912292730,592
1702912292750,539
1702912292770,528
1702912292790,533
1702912292810,402
1702912292830,464
1702912292850,415
1702912292870,373
1702912292890,392
1702912292910,274
1702912292930,360
1702912292950,131
1702912292970,123
1702912292990,192
1702912293010,62
1702912293030,147
1702912293050,90
1702912293070,16
1702912293090,0
1702912293110,0
1702912293130,0
1702912293150,0
1702912293170,0
1702912293190,0
1702912293210,0
1702912293230,0
1702912293250,0
1702912293270,0
1702912293290,0
1702912293310,0
1702912293330,0
1702912293350,0
1702912293370,0
1702912293390,0
1702912293410,0
1702912293430,0
1702912293450,0
1702912293470,0
1702912293490,0
1702912293510,0
1702912293530,0
1702912293550,0
1702912293570,0
1702912293590,0
1702912293610,0
1702912293630,0
1702912293650,0
1702912293670,0
1702912293690,0
1702912293710,0
1702912293730,0
1702912293750,0
1702912293770,0
1702912293790,0
1702912293810,0
1702912293830,0
1702912293850,0
1702912293870,0
1702912293890,0
1702912293910,0
1702912293930,0
1702912293950,0
1702912293970,0
1702912293990,0
1702912294010,0
1702912294030,0
1702912294050,0
1702912294070,0
1702912294090,0
1702912294110,0
1702912294130,0
1702912294150,0
1702912294170,0
1702912294190,0
1702912294210,0
1702912294230,0
1702912294250,0
1702912294270,0
1702912294290,0
1702912294310,0
1702912294330,0
1702912294350,0
1702912294370,0
1702912294390,0
1702912294410,0
1702912294430,0
1702912294450,0
1702912294470,0
1702912294490,0
1702912294510,0
1702912294530,0
1702912294550,0
1702912294570,0
1702912294590,0
1702912294610,0
1702912294630,0
1702912294650,0
1702912294670,0
1702912294690,0
1702912294710,0
1702912294730,0
1702912294750,0
1702912294770,0
1702912294790,0
1702912294810,0
1702912294830,0
1702912294850,0
1702912294870,0
1702912294890,0
1702912294910,0
1702912294930,0
1702912294950,0
1702912294970,0
1702912294990,0
1702912295010,0
1702912295030,0
1702912295050,0
1702912295070,0
1702912295090,0
1702912295110,0
1702912295130,0
1702912295150,0
1702912295170,0
1702912295190,0
1702912295210,0
1702912295230,0
1702912295250,0
1702912295270,0
1702912295290,0
1702912295310,0
1702912295330,0
1702912295350,0
1702912295370,0
1702912295390,0
1702912295410,0
1702912295430,0
1702912295450,0
1702912295470,0
1702912295490,0
1702912295510,0
1702912295530,0
1702912295550,0
1702912295570,0
1702912295590,0
1702912295610,0
1702912295630,0
1702912295650,0
1702912295670,0
1702912295690,0
1702912295710,0
1702912295730,0
1702912295750,0
1702912295770,0
1702912295790,0
1702912295810,0
1702912295830,0
1702912295850,0
1702912295870,0
1702912295890,0
1702912295910,0
1702912295930,0
1702912295950,0
1702912295970,0
1702912295990,0
1702912296010,0
1702912296030,0
1702912296050,0
1702912296070,0
1702912296090,0
1702912296110,0
1702912296130,0
1702912296150,0
1702912296170,0
1702912296190,0
1702912296210,0
1702912296230,0
1702912296250,0
1702912296270,0
1702912296290,0
1702912296310,0
1702912296330,0
1702912296350,0
1702912296370,0
1702912296390,139
1702912296410,74
1702912296430,112
1702912296450,133
1702912296470,177
1702912296490,445
1702912296510,269
1702912296530,256
1702912296550,303
1702912296570,302
1702912296590,450
1702912296610,442
1702912296630,490
1702912296650,530
1702912296670,530
1702912296690,561
1702912296710,707
1702912296730,701
1702912296750,752
1702912296770,754
1702912296790,816
1702912296810,878
1702912296830,839
1702912296850,922
1702912296870,942
1702912296890,961
1702912296910,973
1702912296930,944
1702912296950,948
1702912296970,1073
1702912296990,1100
1702912297010,1066
1702912297030,1067
1702912297050,1088
1702912297070,1101
1702912297090,1104
1702912297110,1061
1702912297130,1050
1702912297150,1056
1702912297170,862
1702912297190,989
1702912297210,931
1702912297230,730
1702912297250,883
1702912297270,887
1702912297290,905
1702912297310,779
1702912297330,751
1702912297350,784
1702912297370,787
1702912297390,721
1702912297410,643
1702912297430,647
1702912297450,621
1702912297470,631
1702912297490,354
1702912297510,531
1702912297530,462
1702912297550,479
1702912297570,473
1702912297590,477
1702912297610,416
1702912297630,350
1702912297650,169
1702912297670,283
1702912297690,321
1702912297710,256
1702912297730,155
1702912297750,231
1702912297770,202
1702912297790,72
1702912297810,74
1702912297830,0
1702912297850,0
1702912297870,0
1702912297890,0
1702912297910,0
1702912297930,0
1702912297950,0
1702912297970,0
1702912297990,0
1702912298010,0
1702912298030,0
1702912298050,0
1702912298070,0
1702912298090,0
1702912298110,0
1702912298130,0
1702912298150,0
1702912298170,0
1702912298190,0
1702912298210,0
1702912298230,0
1702912298250,0
1702912298270,0
1702912298290,0
1702912298310,0
1702912298330,0
1702912298350,0
1702912298370,0
1702912298390,0
1702912298410,0
1702912298430,0
1702912298450,0
1702912298470,0
1702912298490,0
1702912298510,0
1702912298530,0
1702912298550,0
1702912298570,0
1702912298590,0
1702912298610,0
1702912298630,0
1702912298650,0
1702912298670,0
1702912298690,0
1702912298710,0
1702912298730,0
1702912298750,0
1702912298770,0
1702912298790,0
1702912298810,0
1702912298830,0
1702912298850,0
1702912298870,0
1702912298890,0
1702912298910,0
1702912298930,0
1702912298950,0
1702912298970,0
1702912298990,0
1702912299010,0
1702912299030,0
1702912299050,0
1702912299070,0
1702912299090,0
1702912299110,0
1702912299130,0
1702912299150,0
1702912299170,0
1702912299190,0
1702912299210,0
1702912299230,0
1702912299250,0
1702912299270,0
1702912299290,0
1702912299310,0
1702912299330,0
1702912299350,0
1702912299370,0
1702912299390,0
1702912299410,0
1702912299430,0
1702912299450,0
1702912299470,0
1702912299490,0
1702912299510,0
1702912299530,0
1702912299550,0
1702912299570,0
1702912299590,0
1702912299610,0
1702912299630,0
1702912299650,0
1702912299670,0
1702912299690,0
1702912299710,0
1702912299730,0
1702912299750,0
1702912299770,0
1702912299790,0
1702912299810,0
1702912299830,0
1702912299850,0
1702912299870,0
1702912299890,0
1702912299910,0
1702912299930,0
1702912299950,0
1702912299970,0
1702912299990,0
1702912300010,0
1702912300030,0
1702912300050,0
1702912300070,0
1702912300090,0
1702912300110,0
1702912300130,0
1702912300150,0
1702912300170,0
1702912300190,0
1702912300210,0
1702912300230,0
1702912300250,0
1702912300270,0
1702912300290,0
1702912300310,0
1702912300330,0
1702912300350,0
1702912300370,0
1702912300390,0
1702912300410,0
1702912300430,0
1702912300450,0
1702912300470,0
1702912300490,0
1702912300510,0
1702912300530,0
1702912300550,0
1702912300570,0
1702912300590,0
1702912300610,0
1702912300630,0
1702912300650,0
1702912300670,0
1702912300690,0
1702912300710,0
1702912300730,0
1702912300750,0
1702912300770,0
1702912300790,0
1702912300810,0
1702912300830,0
1702912300850,0
1702912300870,0
1702912300890,0
1702912300910,0
1702912300930,0
1702912300950,0
1702912300970,0
1702912300990,0
1702912301010,0
1702912301030,0
1702912301050,0
1702912301070,0
1702912301090,0
1702912301110,0
1702912301130,49
1702912301150,0
1702912301170,0
1702912301190,0
1702912301210,26
1702912301230,14
1702912301250,22
1702912301270,74
1702912301290,80
1702912301310,205
1702912301330,152
1702912301350,190
1702912301370,464
1702912301390,205
1702912301410,239
1702912301430,573
1702912301450,390
1702912301470,409
1702912301490,464
1702912301510,506
1702912301530,671
1702912301550,595
1702912301570,592
1702912301590,671
1702912301610,750
1702912301630,646
1702912301650,769
1702912301670,830
1702912301690,845
1702912301710,992
1702912301730,914
1702912301750,854
1702912301770,885
1702912301790,955
1702912301810,955
1702912301830,981
1702912301850,973
1702912301870,974
1702912301890,978
1702912301910,990
1702912301930,995
1702912301950,1001
1702912301970,979
1702912301990,998
1702912302010,976
1702912302030,855
1702912302050,979
1702912302070,965
1702912302090,925
1702912302110,942
1702912302130,848
1702912302150,815
1702912302170,830
1702912302190,784
1702912302210,775
1702912302230,688
1702912302250,718
1702912302270,721
1702912302290,621
1702912302310,630
1702912302330,535
1702912302350,559
1702912302370,561
1702912302390,577
1702912302410,473
1702912302430,401
1702912302450,417
1702912302470,423
1702912302490,400
1702912302510,384
1702912302530,208
1702912302550,61
1702912302570,242
1702912302590,257
1702912302610,242
1702912302630,0
1702912302650,128
1702912302670,49
1702912302690,32
1702912302710,80
1702912302730,0
1702912302750,0
1702912302770,0
1702912302790,0
1702912302810,0
1702912302830,0
1702912302850,0
1702912302870,0
1702912302890,0
1702912302910,0
1702912302930,0
1702912302950,0
1702912302970,0
1702912302990,0
1702912303010,0
1702912303030,0
1702912303050,0
1702912303070,0
1702912303090,0
1702912303110,0
1702912303130,0
1702912303150,0
1702912303170,0
1702912303190,0
1702912303210,0
1702912303230,0
1702912303250,0
1702912303270,0
1702912303290,0
1702912303310,0
1702912303330,0
1702912303350,0
1702912303370,0
1702912303390,0
1702912303410,0
1702912303430,0
1702912303450,0
1702912303470,0
1702912303490,0
1702912303510,0
1702912303530,0
1702912303550,0
1702912303570,0
1702912303590,0
1702912303610,0
1702912303630,0
1702912303650,0
1702912303670,0
1702912303690,0
1702912303710,0
1702912303730,0
1702912303750,0
1702912303770,0
1702912303790,0
1702912303810,0
1702912303830,0
1702912303850,0
1702912303870,0
1702912303890,0
1702912303910,0
1702912303930,0
1702912303950,0
1702912303970,0
1702912303990,0
1702912304010,0
1702912304030,0
1702912304050,0
1702912304070,0
1702912304090,0
1702912304110,0
1702912304130,0
1702912304150,0
1702912304170,0
1702912304190,0
1702912304210,0
1702912304230,0
1702912304250,0
1702912304270,0
1702912304290,0
1702912304310,0
1702912304330,0
1702912304350,0
1702912304370,0
1702912304390,0
1702912304410,0
1702912304430,0
1702912304450,0
1702912304470,0
1702912304490,0
1702912304510,0
1702912304530,0
1702912304550,0
1702912304570,0
1702912304590,0
1702912304610,0
1702912304630,0
1702912304650,0
1702912304670,0
1702912304690,0
1702912304710,0
1702912304730,0
1702912304750,0
1702912304770,0
1702912304790,0
1702912304810,0
1702912304830,0
1702912304850,0
1702912304870,0
1702912304890,0
1702912304910,0
1702912304930,0
1702912304950,0
1702912304970,0
1702912304990,0
1702912305010,0
1702912305030,0
1702912305050,0
1702912305070,0
1702912305090,0
1702912305110,0
1702912305130,0
1702912305150,0
1702912305170,0
1702912305190,0
1702912305210,0
1702912305230,0
1702912305250,0
1702912305270,0
1702912305290,0
1702912305310,0
1702912305330,0
1702912305350,0
1702912305370,0
1702912305390,0
1702912305410,0
1702912305430,0
1702912305450,0
1702912305470,0
1702912305490,0
1702912305510,0
1702912305530,0
1702912305550,0
1702912305570,0
1702912305590,0
1702912305610,0
1702912305630,0
1702912305650,0
1702912305670,0
1702912305690,0
1702912305710,0
1702912305730,0
1702912305750,0
1702912305770,0
