TIME,VALUE
1702912269110,0
1702912269130,0
1702912269150,0
1702912269170,0
1702912269190,0
1702912269210,0
1702912269230,0
1702912269250,0
1702912269270,0
1702912269290,0
1702912269310,0
1702912269330,0
1702912269350,0
1702912269370,0
1702912269390,0
1702912269410,0
1702912269430,0
1702912269450,0
1702912269470,0
1702912269490,0
1702912269510,0
1702912269530,0
1702912269550,0
1702912269570,0
1702912269590,0
1702912269610,0
1702912269630,0
1702912269650,0
1702912269670,0
1702912269690,0
1702912269710,0
1702912269730,0
1702912269750,0
1702912269770,0
1702912269790,0
1702912269810,0
1702912269830,0
1702912269850,0
1702912269870,0
1702912269890,0
1702912269910,0
1702912269930,0
1702912269950,0
1702912269970,0
1702912269990,0
1702912270010,0
1702912270030,0
1702912270050,0
1702912270070,0
1702912270090,0
1702912270110,0
1702912270130,0
1702912270150,0
1702912270170,0
1702912270190,0
1702912270210,0
1702912270230,0
1702912270250,0
1702912270270,0
1702912270290,0
1702912270310,0
1702912270330,0
1702912270350,0
1702912270370,0
1702912270390,0
1702912270410,0
1702912270430,0
1702912270450,0
1702912270470,0
1702912270490,0
1702912270510,0
1702912270530,0
1702912270550,0
1702912270570,0
1702912270590,0
1702912270610,0
1702912270630,0
1702912270650,0
1702912270670,0
1702912270690,0
1702912270710,0
1702912270730,0
1702912270750,0
1702912270770,0
1702912270790,0
1702912270810,0
1702912270830,0
1702912270850,0
1702912270870,0
1702912270890,0
1702912270910,0
1702912270930,0
