TIME,VALUE
1703523635270,1364
1703523635280,1357
1703523635290,1406
1703523635300,1393
1703523635310,1436
1703523635320,1421
1703523635330,1492
1703523635340,1488
1703523635350,1565
1703523635360,1561
1703523635370,1623
1703523635380,1603
1703523635390,1683
1703523635400,1681
1703523635410,1746
1703523635420,1738
1703523635430,1810
1703523635440,1796
1703523635450,1860
1703523635460,1846
1703523635470,1904
1703523641480,864
1703523641490,916
1703523641500,880
1703523641510,938
1703523641520,873
1703523641530,941
1703523641540,885
1703523641550,927
1703523641560,881
1703523641570,943
1703523641580,912
1703523641590,944
1703523641600,897
1703523641610,957
1703523641620,918
1703523641630,976
1703523641640,931
1703523641650,976
1703523641660,934
1703523641670,990
1703523641680,938
1703523641690,989
1703523641700,948
1703523641710,996
1703523641720,951
1703523641730,1007
1703523641740,933
1703523641750,983
1703523641760,943
1703523641770,1008
1703523641780,976
1703523641790,1035
1703523641800,987
1703523641810,1040
1703523641820,994
1703523641830,1059
1703523641840,1008
1703523641850,1058
1703523641860,1023
1703523641870,1067
1703523641880,998
1703523641890,1053
1703523641900,1023
1703523641910,1090
1703523641920,1051
1703523641930,1099
1703523641940,1062
1703523642090,1010
1703523642100,1050
1703523642120,1022
1703523642130,1020
1703523642140,1040
1703523642150,1022
1703523642150,1019
1703523642160,1074
1703523642170,1069
1703523642170,1040
1703523642180,1072
1703523642190,1090
1703523642200,1079
1703523642210,1111
1703523642220,1083
1703523642230,1122
1703523642240,1103
1703523642250,1108
1703523642260,1103
1703523642270,1141
1703523642280,1117
1703523642290,1136
1703523642300,1104
1703523642310,1127
1703523642320,1101
1703523642330,1152
1703523642340,1118
1703523642350,1152
1703523642360,1123
1703523642370,1153
1703523642380,1133
1703523642390,1175
1703523642400,1184
1703523642410,1226
1703523642420,1232
1703523642430,1268
1703523642440,1263
1703523642450,1291
1703523642460,1280
1703523642470,1310
1703523642480,1298
1703523642490,1322
1703523642500,1309
1703523642510,1319
1703523642520,1300
1703523642530,1329
1703523642540,1326
1703523642550,1340
1703523642560,1328
1703523642570,1330
1703523642580,1335
1703523642590,1347
1703523642600,1342
1703523642610,1338
1703523642620,1333
1703523642630,1317
1703523642640,1301
1703523642650,1315
1703523642660,1325
1703523642670,1319
1703523642680,1314
1703523642690,1323
1703523642700,1310
1703523642710,1322
1703523642720,1335
1703523642730,1343
1703523642740,1336
1703523642750,1344
1703523642760,1344
1703523642770,1355
1703523642780,1361
1703523642790,1385
1703523642800,1411
1703523642810,1408
1703523642820,1402
1703523642830,1392
1703523642840,1389
1703523642850,1356
1703523642860,1359
1703523642870,1327
1703523642880,1319
1703523642890,1287
1703523642900,1311
1703523642910,1322
1703523642920,1328
1703523642930,1321
1703523642940,1329
1703523642950,1285
1703523642960,1302
1703523642980,1296
1703523642990,1298
1703523643000,1339
1703523643010,1316
1703523643020,1359
1703523643030,1337
1703523643040,1367
1703523643050,1342
1703523643060,1392
1703523643060,1366
1703523643070,1330
1703523643080,1368
1703523643090,1360
1703523643100,1371
1703523643110,1329
1703523643120,1342
1703523643130,1320
1703523643140,1328
1703523643150,1307
1703523643160,1318
1703523643170,1291
1703523643180,1284
1703523643190,1266
1703523643200,1279
1703523643210,1243
1703523643220,1247
1703523643230,1201
1703523643240,1209
1703523643250,1175
1703523643260,1196
1703523643270,1168
1703523643280,1187
1703523643290,1159
1703523643300,1175
1703523643310,1147
1703523643320,1173
1703523643330,1152
1703523643340,1181
1703523643350,1159
1703523643360,1185
1703523643370,1156
1703523643380,1176
1703523643390,1138
1703523643400,1163
1703523643410,1121
1703523643420,1136
1703523643430,1103
1703523643440,1123
1703523643450,1086
1703523643460,1106
1703523643470,1054
1703523643480,1070
1703523643490,1006
1703523643500,1012
1703523643510,965
1703523643520,971
1703523643530,914
1703523643540,966
1703523643550,922
1703523643560,968
1703523643570,920
1703523643580,955
1703523643590,918
1703523643600,963
1703523643610,929
1703523643620,987
1703523643630,961
1703523643640,1008
1703523643650,975
1703523643660,1043
1703523643670,1003
1703523643680,1060
1703523643690,1008
1703523643700,1052
1703523643710,1003
1703523643720,1057
1703523643730,1009
1703523643740,1058
1703523643750,1016
1703523643760,1088
1703523643770,1010
1703523643780,1038
1703523643790,971
1703523643800,1040
1703523643810,1008
1703523643820,1069
1703523643830,1023
1703523643840,1081
1703523643850,1061
1703523643860,1127
1703523643870,1098
1703523643880,1130
1703523643890,1072
1703523643900,1124
1703523643910,1123
1703523643920,1111
1703523643940,1168
1703523643950,1133
1703523643960,1158
1703523643970,1134
1703523643980,1151
1703523643990,1155
1703523644000,1149
1703523644010,1114
1703523644010,1148
1703523644020,1146
1703523644030,1095
1703523644040,1152
1703523644050,1090
1703523644060,1129
1703523644070,1061
1703523644080,1107
1703523644090,1051
1703523644100,1089
1703523644110,1014
1703523644120,1047
1703523644130,963
1703523644140,1008
1703523644150,957
1703523644160,976
1703523644170,933
1703523644180,976
1703523644190,909
1703523644200,945
1703523644210,895
1703523644220,942
1703523644230,889
1703523644240,932
1703523644250,880
1703523644260,944
1703523644270,896
1703523644280,955
1703523644290,912
1703523644300,961
1703523644310,915
1703523644320,978
1703523644330,944
1703523644340,1003
1703523644350,960
1703523644360,1039
1703523644370,1006
1703523644380,1057
1703523644390,1015
1703523644400,1076
1703523644410,1022
1703523644420,1079
1703523644430,1045
1703523644440,1091
1703523644450,1040
1703523644460,1082
1703523644470,1037
1703523644480,1083
1703523644490,1022
1703523644500,1072
1703523644510,1034
1703523644520,1091
1703523644530,1057
1703523644540,1134
1703523644550,1103
1703523644560,1167
1703523644570,1130
1703523644580,1197
1703523644590,1163
1703523644600,1227
1703523644610,1186
1703523644620,1247
1703523644630,1234
1703523644640,1289
1703523644650,1262
1703523644660,1327
1703523644670,1299
1703523644680,1360
1703523644690,1345
1703523644700,1375
1703523644710,1311
1703523644720,1333
1703523644730,1285
1703523644740,1334
1703523644750,1281
1703523644760,1313
1703523644770,1267
1703523644780,1329
1703523644790,1297
1703523644800,1350
1703523644810,1297
1703523644820,1335
1703523644830,1293
1703523644840,1328
1703523644850,1296
1703523644860,1335
1703523644870,1287
1703523644880,1328
1703523644890,1264
1703523644910,1288
1703523644920,1237
1703523644930,1265
1703523644950,1245
1703523644960,1248
1703523644970,1265
1703523644980,1247
1703523644990,1280
1703523645000,1264
1703523645000,1232
1703523645010,1239
1703523645010,1261
1703523645020,1221
1703523645030,1216
1703523645040,1246
1703523645050,1200
1703523645060,1215
1703523645070,1147
1703523645080,1184
1703523645090,1147
1703523645100,1168
1703523645110,1136
1703523645120,1152
1703523645130,1104
1703523645140,1134
1703523645150,1099
1703523645160,1146
1703523645170,1122
1703523645180,1152
1703523645190,1136
1703523645200,1155
1703523645210,1136
1703523645220,1171
1703523645230,1151
1703523645240,1175
1703523645250,1152
1703523645260,1171
1703523645270,1147
1703523645280,1168
1703523645290,1139
1703523645300,1152
1703523645310,1125
1703523645320,1114
1703523645330,1083
1703523645340,1086
1703523645350,1091
1703523645360,1087
1703523645370,1059
1703523645380,1088
1703523645390,1086
1703523645400,1097
1703523645410,1077
1703523645420,1097
1703523645430,1073
1703523645440,1081
1703523645450,1072
1703523645460,1091
1703523645470,1078
1703523645480,1101
1703523645490,1083
1703523645500,1104
1703523645510,1110
1703523645520,1119
1703523645530,1118
1703523645540,1115
1703523645550,1107
1703523645560,1117
1703523645570,1115
1703523645580,1120
1703523645590,1122
1703523645600,1136
1703523645610,1127
1703523645620,1134
1703523645630,1136
1703523645640,1126
1703523645650,1134
1703523645660,1130
1703523645670,1133
1703523645680,1131
1703523645690,1123
1703523645700,1089
1703523645710,1069
1703523645720,1055
1703523645730,1036
1703523645740,1039
1703523645750,1051
1703523645760,978
1703523645770,977
1703523645780,959
1703523645790,1005
1703523645800,1031
1703523645820,1023
1703523645830,1097
1703523645840,1049
1703523645850,1103
1703523645860,1065
1703523645870,1093
1703523645880,1087
1703523645890,1098
1703523645900,1083
1703523645910,1115
1703523645910,1146
1703523645920,1101
1703523645930,1137
1703523645940,1131
1703523645950,1138
1703523645960,1138
1703523645970,1158
1703523645980,1161
1703523645990,1163
1703523646000,1125
1703523646010,1131
1703523646020,1088
1703523646030,1106
1703523646040,1074
1703523646050,1085
1703523646060,1074
1703523646070,1086
1703523646080,1074
1703523646090,1099
1703523646100,1096
1703523646110,1139
1703523646120,1123
1703523646130,1147
1703523646140,1104
1703523646150,1123
1703523646160,1095
1703523646170,1121
1703523646180,1088
1703523646190,1121
1703523646200,1110
1703523646210,1151
1703523646220,1134
1703523646230,1166
1703523646240,1121
1703523646250,1155
1703523646260,1117
1703523646270,1163
1703523646280,1138
1703523646290,1173
1703523646300,1139
1703523646310,1181
1703523646320,1129
1703523646330,1179
1703523646340,1140
1703523646350,1181
1703523646360,1147
1703523646370,1181
1703523646380,1141
1703523646390,1187
1703523646400,1147
1703523646410,1198
1703523646420,1151
1703523646430,1200
1703523646440,1154
1703523646450,1216
1703523646460,1181
1703523646470,1232
1703523646480,1175
1703523646490,1226
1703523646500,1189
1703523646510,1258
1703523646520,1203
1703523646530,1253
1703523646540,1186
1703523646550,1234
1703523646560,1184
1703523646570,1234
1703523646580,1197
1703523646590,1247
1703523646600,1196
1703523646610,1234
1703523646620,1153
1703523646630,1174
1703523646640,1139
1703523646650,1187
1703523646660,1152
1703523646670,1187
1703523646690,1243
1703523646700,1216
1703523646710,1250
1703523646720,1259
1703523646730,1248
1703523646740,1276
1703523646750,1226
1703523646770,1295
1703523646780,1260
1703523646780,1319
1703523646790,1338
1703523646790,1322
1703523646800,1325
1703523646810,1375
1703523646820,1334
1703523646830,1397
1703523646840,1342
1703523646850,1378
1703523646860,1308
1703523646870,1376
1703523646880,1303
1703523646890,1360
1703523646900,1293
1703523646910,1331
1703523646920,1278
1703523646930,1331
1703523646940,1295
1703523646950,1327
1703523646960,1267
1703523646970,1313
1703523646980,1261
1703523646990,1317
1703523647000,1262
1703523647010,1313
1703523647020,1275
1703523647030,1325
1703523647040,1273
1703523647050,1326
1703523647060,1254
1703523647070,1306
1703523647080,1213
1703523647090,1274
1703523647100,1219
1703523647110,1277
1703523647120,1224
1703523647130,1281
1703523647140,1249
1703523647150,1319
1703523647160,1269
1703523647170,1329
1703523647180,1278
1703523647190,1328
1703523647200,1289
1703523647210,1325
1703523647220,1280
1703523647230,1323
1703523647240,1263
1703523647250,1327
1703523647260,1287
1703523647270,1344
1703523647280,1286
1703523647290,1342
1703523647300,1275
1703523647310,1333
1703523647320,1277
1703523647330,1322
1703523647340,1259
1703523647350,1301
1703523647360,1237
1703523647370,1277
1703523647380,1231
1703523647390,1281
1703523647400,1239
1703523647410,1302
1703523647420,1265
1703523647430,1328
1703523647440,1291
1703523647450,1341
1703523647460,1317
1703523647470,1352
1703523647480,1322
1703523647490,1350
1703523647500,1303
1703523647510,1341
1703523647520,1299
1703523647530,1335
1703523647540,1296
1703523647550,1339
1703523647560,1302
1703523647570,1359
1703523647580,1315
1703523647590,1321
1703523647600,1275
1703523647610,1316
1703523647620,1293
1703523647630,1346
1703523647640,1325
1703523647650,1380
1703523647660,1350
1703523647670,1413
1703523647680,1363
1703523647690,1429
1703523647700,1417
1703523647710,1439
1703523647720,1427
1703523647730,1477
1703523647740,1455
1703523647750,1491
1703523647760,1447
1703523647770,1477
1703523647780,1433
1703523647790,1434
1703523647800,1375
1703523647810,1402
1703523647820,1359
1703523647830,1392
1703523647840,1352
1703523647850,1364
1703523647860,1332
1703523647870,1338
1703523647880,1370
1703523647890,1330
1703523647900,1375
1703523647910,1346
1703523647920,1337
1703523647930,1363
1703523647940,1346
1703523647950,1376
1703523647960,1353
1703523647970,1391
1703523647980,1369
1703523647990,1370
1703523648000,1330
1703523648010,1341
1703523648020,1327
1703523648030,1327
1703523648040,1360
1703523648050,1376
1703523648060,1363
1703523648070,1376
1703523648080,1362
1703523648090,1379
1703523648100,1357
1703523648110,1365
1703523648120,1346
1703523648130,1372
1703523648140,1349
1703523648150,1350
1703523648160,1333
1703523648170,1351
1703523648180,1342
1703523648190,1352
1703523648200,1344
1703523648210,1371
1703523648220,1370
1703523648230,1394
1703523648240,1387
1703523648250,1393
1703523648260,1389
1703523648270,1401
1703523648280,1394
1703523648290,1392
1703523648300,1383
1703523648310,1391
1703523648320,1380
1703523648330,1394
1703523648340,1394
1703523648350,1411
1703523648360,1411
1703523648370,1409
1703523648380,1402
1703523648390,1405
1703523648400,1379
1703523648410,1386
1703523648420,1377
1703523648430,1391
1703523648440,1383
1703523648450,1394
1703523648460,1404
1703523648470,1414
1703523648480,1412
1703523648490,1423
1703523648500,1430
1703523648510,1440
1703523648520,1450
1703523648530,1409
1703523648540,1399
1703523648550,1383
1703523648560,1381
1703523648570,1375
1703523648580,1387
1703523648590,1371
1703523648600,1383
1703523648610,1363
1703523648620,1371
1703523648630,1361
1703523648640,1381
1703523648650,1375
1703523648660,1406
1703523648670,1406
1703523648680,1424
1703523648690,1434
1703523648700,1457
1703523648710,1456
1703523648720,1475
1703523648730,1468
1703523648740,1481
1703523648750,1430
1703523648760,1434
1703523648770,1376
1703523648780,1388
1703523648790,1359
1703523648800,1383
1703523648810,1376
1703523648820,1403
1703523648830,1387
1703523648840,1414
1703523648850,1389
1703523648860,1429
1703523648870,1415
1703523648880,1434
1703523648890,1391
1703523648910,1367
1703523648920,1421
1703523648930,1413
1703523648940,1386
1703523648950,1397
1703523648970,1365
1703523648980,1406
1703523648990,1360
1703523649000,1406
1703523649010,1360
1703523649020,1410
1703523649020,1392
1703523649030,1359
1703523649030,1383
1703523649040,1414
1703523649050,1371
1703523649060,1408
1703523649070,1382
1703523649080,1411
1703523649090,1380
1703523649100,1417
1703523649110,1381
1703523649120,1418
1703523649130,1365
1703523649140,1407
1703523649150,1364
1703523649160,1398
1703523649170,1331
1703523649180,1385
1703523649190,1331
1703523649200,1366
1703523649210,1326
1703523649220,1344
1703523649230,1293
1703523649240,1335
1703523649250,1283
1703523649260,1332
1703523649270,1297
1703523649280,1354
1703523649290,1313
1703523649300,1366
1703523649310,1328
1703523649320,1385
1703523649330,1344
1703523649340,1386
1703523649350,1334
1703523649360,1357
1703523649370,1280
1703523649380,1297
1703523649390,1216
1703523649400,1232
1703523649410,1155
1703523649420,1155
1703523649430,1088
1703523649440,1104
1703523649450,1023
1703523649460,1067
1703523649470,951
1703523649480,960
1703523649490,867
1703523649500,878
1703523649510,797
1703523649520,814
1703523649530,741
1703523649540,738
1703523649550,672
1703523649560,688
1703523649570,610
1703523649580,620
1703523649590,530
1703523649600,549
1703523649610,456
1703523649620,496
1703523649630,432
1703523649640,464
1703523649650,371
1703523649660,433
1703523649670,368
1703523649680,409
1703523649690,353
1703523649700,373
1703523649710,320
1703523649720,346
1703523649730,269
1703523649740,320
1703523649750,274
1703523649760,331
1703523649770,287
1703523649780,324
1703523649790,274
1703523649800,334
1703523649810,314
1703523649820,378
1703523649830,338
1703523649840,384
1703523649850,343
1703523649860,406
1703523649870,373
1703523649880,437
1703523649890,370
1703523649900,389
1703523649910,426
1703523649930,371
1703523649940,412
1703523649950,376
1703523649960,400
1703523649970,418
1703523649980,400
1703523650000,459
1703523650000,437
1703523650010,459
1703523650010,499
1703523650020,478
1703523650030,474
1703523650040,536
1703523650050,509
1703523650060,582
1703523650070,539
1703523650080,581
1703523650090,541
1703523650100,607
1703523650110,568
1703523650120,617
1703523650130,576
1703523650140,625
1703523650150,592
1703523650160,659
1703523650170,625
1703523650180,686
1703523650190,645
1703523650200,717
1703523650210,687
1703523650220,752
1703523650230,737
1703523650240,807
1703523650250,784
1703523650260,834
1703523650270,791
1703523650280,854
1703523650290,833
1703523650300,884
1703523650310,848
1703523650320,914
1703523650330,896
1703523650340,971
1703523650350,963
1703523650360,1023
1703523650370,1022
1703523650380,1104
1703523650390,1093
1703523650400,1138
1703523650410,1120
1703523650420,1168
1703523650430,1162
1703523650440,1221
1703523650450,1215
1703523650460,1281
1703523650470,1274
1703523650480,1328
1703523650490,1305
1703523650500,1345
1703523650510,1341
1703523650520,1371
1703523650530,1353
1703523650540,1394
1703523650550,1378
1703523650560,1421
1703523650570,1407
1703523650580,1441
1703523650590,1439
1703523650600,1487
1703523650610,1477
1703523650620,1523
1703523650630,1521
1703523650640,1558
1703523650650,1535
1703523650660,1585
1703523650670,1583
1703523650680,1619
1703523650690,1619
1703523650700,1678
1703523650710,1679
1703523650720,1718
1703523650730,1712
1703523650740,1748
1703523650750,1758
1703523650760,1778
1703523650770,1778
1703523650780,1776
1703523650790,1837
1703523650810,1823
1703523650820,1807
1703523650830,1865
1703523650850,1870
1703523650860,1839
1703523650870,1898
1703523650880,1897
1703523650880,1888
1703523650890,1922
1703523650890,1935
1703523650900,1906
1703523650910,1936
1703523650920,1968
1703523650930,1974
1703523650940,1994
1703523650950,1975
1703523650960,1985
1703523650970,1981
1703523650980,1995
1703523650990,1982
1703523651000,1984
1703523651010,1951
1703523651020,1936
1703523651030,1914
1703523651040,1904
1703523651050,1884
1703523651060,1872
1703523651070,1859
1703523657080,481
1703523657090,589
1703523657100,610
1703523657110,704
1703523657120,719
1703523657130,823
1703523657140,856
1703523657150,976
1703523657160,987
1703523657170,1133
1703523657180,1143
1703523657190,1237
1703523657200,1239
1703523657210,1317
1703523657220,1315
1703523657230,1406
1703523657240,1403
1703523657250,1488
1703523657260,1494
1703523657270,1567
1703523657280,1553
1703523657290,1638
1703523657300,1616
1703523657310,1684
1703523657320,1661
1703523657330,1730
1703523657340,1709
1703523657350,1780
1703523657360,1747
1703523657370,1808
1703523657680,1233
1703523657690,1258
1703523657700,1269
1703523657710,1248
1703523657720,1258
1703523657730,1230
1703523657740,1287
1703523657760,1250
1703523657770,1296
1703523657780,1278
1703523657790,1296
1703523657800,1319
1703523657810,1289
1703523657820,1270
1703523657820,1302
1703523657830,1287
1703523657840,1258
1703523657850,1303
1703523657860,1264
1703523657870,1309
1703523657880,1251
1703523657890,1322
1703523657900,1246
1703523657910,1297
1703523657920,1235
1703523657930,1251
1703523657940,1190
1703523657950,1219
1703523657960,1136
1703523657970,1161
1703523657980,1088
1703523657990,1105
1703523658000,1037
1703523658010,1057
1703523658020,985
1703523658030,1001
1703523658040,923
1703523658050,934
1703523658060,859
1703523658070,880
1703523658080,802
1703523658090,817
1703523658100,733
1703523658110,768
1703523658120,694
1703523658130,734
1703523658140,674
1703523658150,708
1703523658160,667
1703523658170,709
1703523658180,679
1703523658190,733
1703523658200,720
1703523658210,803
1703523658220,789
1703523658230,848
1703523658240,855
1703523658250,939
1703523658260,966
1703523658270,1088
1703523658280,1130
1703523658290,1266
1703523658300,1331
1703523658310,1473
1703523658320,1535
1703523658330,1689
1703523658340,1755
1703523658350,1898
1703523658360,1961
1703523658370,2112
1703523658380,2189
1703523658390,2315
1703523658400,2383
1703523658410,2518
1703523658420,2591
1703523658430,2675
1703523658440,2743
1703523658450,2837
1703523658460,2881
1703523658470,3013
1703523658480,3059
1703523658490,3203
1703523658500,3255
1703523658510,3316
1703523658520,3301
1703523658530,3394
1703523658540,3423
1703523658550,3502
1703523658560,3496
1703523658570,3563
1703523658580,3518
1703523658590,3568
1703523658600,3520
1703523658610,3567
1703523658620,3504
1703523658630,3505
1703523658640,3355
1703523658650,3273
1703523658660,3182
1703523658670,3168
1703523658680,3099
1703523658690,3023
1703523658700,2978
1703523658710,2871
1703523658720,2884
1703523658740,2800
1703523658750,2797
1703523658760,2755
1703523658770,2655
1703523658780,2671
1703523658790,2559
1703523658800,2594
1703523658810,2538
1703523658810,2502
1703523658820,2519
1703523658830,2481
1703523658840,2431
1703523658850,2407
1703523658860,2362
1703523658870,2306
1703523658880,2273
1703523658890,2225
1703523658900,2196
1703523658910,2152
1703523658920,2111
1703523658930,2073
1703523658940,2034
1703523658950,1995
1703523658960,1969
1703523658970,1939
1703523658980,1922
1703523658990,1897
1703523659000,1871
1703523659010,1837
1703523659020,1824
1703523659030,1833
1703523659040,1794
1703523659050,1783
1703523659060,1762
1703523659070,1738
1703523659080,1733
1703523659090,1728
1703523659100,1714
1703523659110,1699
1703523659120,1697
1703523659130,1665
1703523659140,1670
1703523659150,1661
1703523659160,1664
1703523659170,1643
1703523659180,1645
1703523659190,1617
1703523659200,1626
1703523659210,1632
1703523659220,1652
1703523659230,1622
1703523659240,1632
1703523659250,1595
1703523659260,1590
1703523659270,1565
1703523659280,1571
1703523659290,1556
1703523659300,1574
1703523659310,1581
1703523659320,1611
1703523659330,1600
1703523659340,1617
1703523659350,1578
1703523659360,1586
1703523659370,1531
1703523659380,1535
1703523659390,1513
1703523659400,1510
1703523659410,1463
1703523659420,1481
1703523659430,1456
1703523659440,1467
1703523659450,1420
1703523659460,1431
1703523659470,1370
1703523659480,1361
1703523659490,1291
1703523659500,1273
1703523659510,1199
1703523659520,1159
1703523659530,1072
1703523659540,1050
1703523659550,976
1703523659560,970
1703523659570,864
1703523659580,821
1703523659600,752
1703523659610,665
1703523659620,607
1703523659630,511
1703523659640,448
1703523659650,374
1703523659670,266
1703523659680,237
1703523659690,124
1703523659700,123
1703523659700,64
1703523659710,0
1703523659710,12
1703523659720,0
1703523659730,0
1703523659740,0
1703523659750,0
1703523659760,0
1703523659770,0
1703523659780,0
1703523659790,0
1703523659800,0
1703523659810,0
1703523659820,0
1703523659830,0
1703523659840,0
1703523659850,0
1703523659860,0
1703523659870,0
1703523659880,0
1703523659890,0
1703523659900,0
1703523659910,0
1703523659920,0
1703523659930,0
1703523659940,0
1703523659950,0
1703523659960,0
1703523659970,0
1703523659980,0
1703523659990,0
1703523660000,0
1703523660010,0
1703523660020,0
1703523660030,0
1703523660040,0
1703523660050,0
1703523660060,0
1703523660070,0
1703523660080,0
1703523660090,0
1703523660100,0
1703523660110,0
1703523660120,0
1703523660130,0
1703523660140,0
1703523660150,0
1703523660160,0
1703523660170,0
1703523660180,0
1703523660190,0
1703523660200,23
1703523660210,32
1703523660220,144
1703523660230,176
