TIME,VALUE
1703996353210,3211
1703996353230,3152
1703996353250,3169
1703996353270,3166
1703996353290,3163
1703996353310,3171
1703996353330,3157
1703996353350,3194
1703996353370,3154
1703996353390,3157
1703996353410,3166
1703996353430,3166
1703996353450,3152
1703996353470,3142
1703996353490,3153
1703996353510,3136
1703996353530,3150
1703996353550,3153
1703996353570,3152
1703996353590,3159
1703996353610,3152
1703996353630,3158
1703996353650,3168
1703996353670,3158
1703996353690,3191
1703996353710,3169
1703996353730,3177
1703996353750,3175
1703996353770,3183
1703996353790,3194
1703996353810,3169
1703996353830,3126
1703996353850,3138
1703996353870,3150
1703996353890,3149
1703996353910,3152
1703996353930,3157
1703996353950,3168
1703996353970,3184
1703996353990,3189
1703996354010,3175
1703996354030,3174
1703996354050,3159
1703996354070,3165
1703996354090,3197
1703996354110,3183
1703996354130,3188
1703996354150,3184
1703996354170,3174
1703996354190,3177
1703996354210,3167
1703996354230,3162
1703996354250,3151
1703996354270,3155
1703996354290,3169
1703996354310,3185
1703996354330,3191
1703996354350,3196
1703996354370,3184
1703996354390,3216
1703996354410,3185
1703996354430,3191
1703996354450,3248
1703996354470,3223
1703996354490,3247
1703996354510,3234
1703996354530,3234
1703996354550,3234
1703996354570,3234
1703996354590,3238
1703996354610,3252
1703996354630,3266
1703996354650,3248
1703996354670,3232
1703996354690,3274
1703996354710,3224
1703996354730,3243
1703996354750,3242
1703996354770,3246
1703996354790,3281
1703996354810,3274
1703996354830,3274
1703996354850,3280
1703996354870,3265
1703996354890,3254
1703996354910,3267
1703996354930,3248
1703996354950,3231
1703996354970,3227
1703996354990,3216
1703996355010,3221
1703996355030,3229
1703996355050,3221
1703996355070,3219
1703996355090,3214
1703996355110,3216
1703996355130,3196
1703996355150,3185
1703996355170,3181
1703996355190,3171
1703996355210,3178
1703996355230,3177
1703996355250,3184
1703996355270,3181
1703996355290,3187
1703996355310,3193
1703996355330,3237
1703996355350,3210
1703996355370,3216
1703996355390,3223
1703996355410,3242
1703996355430,3241
1703996355450,3239
1703996355470,3237
1703996355490,3221
1703996355510,3244
1703996355530,3235
1703996355550,3219
1703996355570,3225
1703996355590,3233
1703996355610,3258
1703996355630,3304
1703996355650,3310
1703996355670,3233
1703996355690,3200
1703996355710,3221
1703996355730,3279
1703996355750,3297
1703996355770,3295
1703996355790,3293
1703996355810,3271
1703996355830,3278
1703996355850,3280
1703996355870,3293
1703996355890,3275
1703996355910,3281
1703996355930,3297
1703996355950,3302
1703996355970,3311
1703996355990,3289
1703996356010,3296
1703996356030,3318
1703996356050,3332
1703996356070,3306
1703996356090,3248
1703996356110,3233
1703996356130,3249
1703996356150,3251
1703996356170,3238
1703996356190,3238
1703996356210,3234
1703996356230,3246
1703996356250,3243
1703996356270,3253
1703996356290,3227
1703996356310,3248
1703996356330,3236
1703996356350,3257
1703996356370,3292
1703996356390,3303
1703996356410,3312
1703996356430,3285
1703996356450,3289
1703996356470,3333
1703996356490,3294
1703996356510,3283
1703996356530,3293
1703996356550,3278
1703996356570,3269
1703996356590,3277
1703996356610,3262
1703996356630,3255
1703996356650,3243
1703996356670,3247
1703996356690,3279
1703996356710,3266
1703996356730,3280
1703996356750,3287
1703996356770,3307
1703996356790,3333
1703996356810,3324
1703996356830,3312
1703996356850,3314
1703996356870,3367
1703996356890,3328
1703996356910,3315
1703996356930,3311
1703996356950,3325
1703996356970,3343
1703996356990,3333
1703996357010,3321
1703996357030,3306
1703996357050,3322
1703996357070,3331
1703996357090,3359
1703996357110,3323
1703996357130,3349
1703996357150,3330
1703996357170,3307
1703996357190,3310
1703996357210,3310
1703996357230,3309
1703996357250,3330
1703996357270,3333
1703996357290,3367
1703996357310,3348
1703996357330,3375
1703996357350,3376
1703996357370,3362
1703996357390,3344
1703996357410,3338
1703996357430,3341
1703996357450,3351
1703996357470,3325
1703996357490,3321
1703996357510,3342
1703996357530,3344
1703996357550,3332
1703996357570,3329
1703996357590,3324
1703996357610,3313
1703996357630,3312
1703996357650,3312
1703996357670,3312
1703996357690,3293
1703996357710,3287
1703996357730,3254
1703996357750,3301
1703996357770,3264
1703996357790,3279
1703996357810,3291
1703996357830,3283
1703996357850,3296
1703996357870,3265
1703996357890,3267
1703996357910,3259
1703996357930,3258
1703996357950,3253
1703996357970,3255
1703996357990,3285
1703996358010,3318
1703996358030,3323
1703996358050,3329
1703996358070,3344
1703996358090,3349
1703996358110,3358
1703996358130,3375
1703996358150,3391
1703996358170,3407
1703996358190,3395
1703996358210,3395
1703996358230,3397
1703996358250,3363
1703996358270,3357
1703996358290,3348
1703996358310,3355
1703996358330,3339
1703996358350,3344
1703996358370,3339
1703996358390,3327
1703996358410,3328
1703996358430,3322
1703996358450,3302
1703996358470,3289
1703996358490,3295
1703996358510,3299
1703996358530,3309
1703996358550,3312
1703996358570,3303
1703996358590,3304
1703996358610,3312
1703996358630,3313
1703996358650,3328
1703996358670,3324
1703996358690,3318
1703996358710,3313
1703996358730,3299
1703996358750,3308
1703996358770,3284
1703996358790,3287
1703996358810,3309
1703996358830,3330
1703996358850,3327
1703996358870,3307
1703996358890,3297
1703996358910,3293
1703996358930,3299
1703996358950,3286
1703996358970,3265
1703996358990,3266
1703996359010,3268
1703996359030,3265
1703996359050,3312
1703996359070,3315
1703996359090,3309
1703996359110,3297
1703996359130,3291
1703996359150,3273
1703996359170,3266
1703996359190,3230
1703996359210,3211
1703996359230,3216
1703996359250,3190
1703996359270,3185
1703996359290,3235
1703996359310,3234
1703996359330,3250
1703996359350,3257
1703996359370,3248
1703996359390,3268
1703996359410,3271
1703996359430,3280
1703996359450,3258
1703996359470,3248
1703996359490,3251
1703996359510,3251
1703996359530,3251
1703996359550,3248
1703996359570,3243
1703996359590,3253
1703996359610,3229
1703996359630,3258
1703996359650,3257
1703996359670,3219
1703996359690,3275
1703996359710,3276
1703996359730,3293
1703996359750,3294
1703996359770,3280
1703996359790,3289
1703996359810,3475
1703996359830,3295
1703996359850,3287
1703996359870,3283
1703996359890,3279
1703996359910,3283
1703996359930,3293
1703996359950,3280
1703996359970,3262
1703996359990,3265
1703996360010,3245
1703996360030,3245
1703996360050,3254
1703996360070,3248
1703996360090,3261
1703996360110,3258
1703996360130,3248
1703996360150,3262
1703996360170,3247
1703996360190,3272
1703996360210,3262
1703996360230,3259
1703996360250,3253
1703996360270,3247
1703996360290,3227
1703996360310,3237
1703996360330,3255
1703996360350,3254
1703996360370,3255
1703996360390,3223
1703996360410,3199
1703996360430,3193
1703996360450,3202
1703996360470,3223
1703996360490,3263
1703996360510,3297
1703996360530,3298
1703996360550,3312
1703996360570,3325
1703996360590,3323
1703996360610,3296
1703996360630,3279
1703996360650,3286
1703996360670,3267
1703996360690,3263
1703996360710,3237
1703996360730,3210
1703996360750,3211
1703996360770,3190
1703996360790,3213
1703996360810,3215
1703996360830,3226
1703996360850,3216
1703996360870,3191
1703996360890,3183
1703996360910,3191
1703996360930,3201
1703996360950,3201
1703996360970,3193
1703996360990,3200
1703996361010,3212
1703996361030,3217
1703996361050,3242
1703996361070,3229
1703996361090,3216
1703996361110,3222
1703996361130,3229
1703996361150,3200
1703996361170,3216
1703996361190,3194
1703996361210,3186
1703996361230,3202
1703996361250,3195
1703996361270,3194
1703996361290,3184
1703996361310,3216
1703996361330,3183
1703996361350,3198
1703996361370,3175
1703996361390,3184
1703996361410,3185
1703996361430,3202
1703996361450,3184
1703996361470,3184
1703996361490,3189
1703996361510,3190
1703996361530,3198
1703996361550,3199
1703996361570,3211
1703996361590,3151
1703996361610,3222
1703996361630,3219
1703996361650,3214
1703996361670,3195
1703996361690,3211
1703996361710,3228
1703996361730,3237
1703996361750,3253
1703996361770,3256
1703996361790,3251
1703996361810,3239
1703996361830,3232
1703996361850,3238
1703996361870,3218
1703996361890,3222
1703996361910,3199
1703996361930,3184
1703996361950,3178
1703996361970,3183
1703996361990,3185
1703996362010,3157
1703996362030,3162
1703996362050,3165
1703996362070,3170
1703996362090,3171
1703996362110,3165
1703996362130,3188
1703996362150,3170
1703996362170,3155
1703996362190,3158
1703996362210,3162
1703996362230,3177
1703996362250,3185
1703996362270,3194
1703996362290,3165
1703996362310,3184
1703996362330,3183
1703996362350,3189
1703996362370,3174
1703996362390,3169
1703996362410,3165
1703996362430,3170
1703996362450,3174
1703996362470,3167
1703996362490,3175
1703996362510,3184
1703996362530,3168
1703996362550,3187
1703996362570,3175
1703996362590,3185
1703996362610,3187
1703996362630,3184
1703996362650,3198
1703996362670,3180
1703996362690,3184
1703996362710,3162
1703996362730,3164
1703996362750,3165
1703996362770,3155
1703996362790,3163
1703996362810,3171
1703996362830,3150
1703996362850,3152
1703996362870,3168
1703996362890,3170
1703996362910,3169
1703996362930,3152
1703996362950,3121
1703996362970,3146
1703996362990,3168
1703996363010,3184
1703996363030,3195
1703996363050,3195
1703996363070,3186
1703996363090,3164
1703996363110,3165
1703996363130,3183
1703996363150,3129
1703996363170,3147
1703996363190,3131
1703996363210,3130
1703996363230,3130
1703996363250,3122
1703996363270,3167
1703996363290,3142
1703996363310,3152
1703996363330,3166
1703996363350,3189
1703996363370,3193
1703996363390,3185
1703996363410,3213
1703996363430,3184
1703996363450,3157
1703996363470,3150
1703996363490,3136
1703996363510,3123
1703996363530,3115
1703996363550,3130
1703996363570,3131
1703996363590,3118
1703996363610,3107
1703996363630,3120
1703996363650,3119
1703996363670,3120
1703996363690,3127
1703996363710,3102
1703996363730,3122
1703996363750,3118
1703996363770,3122
1703996363790,3119
1703996363810,3121
1703996363830,3140
1703996363850,3132
1703996363870,3145
1703996363890,3169
1703996363910,3152
1703996363930,3141
1703996363950,3155
1703996363970,3171
1703996363990,3149
1703996364010,3162
1703996364030,3171
1703996364050,3181
1703996364070,3187
1703996364090,3193
1703996364110,3173
1703996364130,3159
1703996364150,3155
1703996364170,3151
1703996364190,3145
1703996364210,3137
1703996364230,3121
1703996364250,3105
1703996364270,3116
1703996364290,3130
1703996364310,3130
1703996364330,3095
1703996364350,3120
1703996364370,3167
1703996364390,3117
1703996364410,3146
1703996364430,3147
1703996364450,3152
1703996364470,3179
1703996364490,3152
1703996364510,3170
1703996364530,3200
1703996364550,3211
1703996364570,3243
1703996364590,3220
1703996364610,3215
1703996364630,3210
1703996364650,3184
1703996364670,3215
1703996364690,3163
1703996364710,3203
1703996364730,3155
1703996364750,3170
1703996364770,3205
1703996364790,3202
1703996364810,3217
1703996364830,3213
1703996364850,3223
1703996364870,3230
1703996364890,3210
1703996364910,3175
1703996364930,3166
1703996364950,3165
1703996364970,3162
1703996364990,3166
1703996365010,3184
1703996365030,3163
1703996365050,3209
1703996365070,3194
1703996365090,3197
1703996365110,3193
1703996365130,3216
1703996365150,3306
1703996365170,3201
1703996365190,3199
1703996365210,3191
1703996365230,3210
1703996365250,3191
1703996365270,3198
1703996365290,3167
1703996365310,3155
1703996365330,3162
1703996365350,3145
1703996365370,3147
1703996365390,3184
1703996365410,3152
1703996365430,3166
1703996365450,3201
1703996365470,3200
1703996365490,3199
1703996365510,3184
1703996365530,3200
1703996365550,3229
1703996365570,3254
1703996365590,3235
1703996365610,3231
1703996365630,3237
1703996365650,3248
1703996365670,3245
1703996365690,3233
1703996365710,3239
1703996365730,3248
1703996365750,3254
1703996365770,3265
1703996365790,3251
1703996365810,3225
1703996365830,3216
1703996365850,3203
1703996365870,3219
1703996365890,3242
1703996365910,3237
1703996365930,3230
1703996365950,3264
1703996365970,3263
1703996365990,3278
1703996366010,3251
1703996366030,3247
1703996366050,3248
1703996366070,3268
1703996366090,3264
1703996366110,3262
1703996366130,3257
1703996366150,3263
1703996366170,3265
1703996366190,3262
1703996366210,3264
1703996366230,3253
1703996366250,3232
1703996366270,3257
1703996366290,3286
1703996366310,3275
1703996366330,3275
1703996366350,3280
1703996366370,3323
1703996366390,3278
1703996366410,3274
1703996366430,3249
1703996366450,3258
1703996366470,3274
1703996366490,3266
1703996366510,3281
1703996366530,3293
1703996366550,3255
1703996366570,3283
1703996366590,3265
1703996366610,3274
1703996366630,3247
1703996366650,3243
1703996366670,3254
1703996366690,3288
1703996366710,3287
1703996366730,3296
1703996366750,3285
1703996366770,3285
1703996366790,3286
1703996366810,3285
1703996366830,3297
1703996366850,3274
1703996366870,3294
1703996366890,3315
1703996366910,3297
1703996366930,3319
1703996366950,3305
1703996366970,3299
1703996366990,3294
1703996367010,3295
1703996367030,3313
1703996367050,3299
1703996367070,3302
1703996367090,3289
1703996367110,3312
1703996367130,3280
1703996367150,3287
1703996367170,3305
1703996367190,3287
1703996367210,3303
1703996367230,3300
1703996367250,3323
1703996367270,3336
1703996367290,3344
1703996367310,3347
1703996367330,3343
1703996367350,3341
1703996367370,3326
1703996367390,3307
1703996367410,3306
1703996367430,3285
1703996367450,3259
1703996367470,3264
1703996367490,3261
1703996367510,3277
1703996367530,3266
1703996367550,3264
1703996367570,3281
1703996367590,3271
1703996367610,3323
1703996367630,3327
1703996367650,3317
1703996367670,3323
1703996367690,3309
1703996367710,3272
1703996367730,3264
1703996367750,3282
1703996367770,3281
1703996367790,3273
1703996367810,3251
1703996367830,3265
1703996367850,3296
1703996367870,3300
1703996367890,3289
1703996367910,3310
1703996367930,3310
1703996367950,3309
1703996367970,3313
1703996367990,3314
1703996368010,3314
1703996368030,3321
1703996368050,3318
1703996368070,3293
1703996368090,3273
1703996368110,3251
1703996368130,3273
1703996368150,3274
1703996368170,3287
1703996368190,3296
1703996368210,3294
1703996368230,3324
1703996368250,3330
1703996368270,3318
1703996368290,3317
1703996368310,3314
1703996368330,3319
1703996368350,3315
1703996368370,3315
1703996368390,3337
1703996368410,3331
1703996368430,3344
1703996368450,3336
1703996368470,3335
1703996368490,3358
1703996368510,3386
1703996368530,3412
1703996368550,3422
1703996368570,3413
1703996368590,3434
1703996368610,3435
1703996368630,3431
1703996368650,3406
1703996368670,3402
1703996368690,3376
1703996368710,3382
1703996368730,3376
1703996368750,3377
1703996368770,3391
1703996368790,3363
1703996368810,3369
1703996368830,3312
1703996368850,3344
1703996368870,3339
1703996368890,3329
1703996368910,3340
1703996368930,3353
1703996368950,3372
1703996368970,3392
1703996368990,3381
1703996369010,3382
1703996369030,3394
1703996369050,3401
1703996369070,3397
1703996369090,3401
1703996369110,3395
1703996369130,3392
1703996369150,3377
1703996369170,3366
1703996369190,3315
1703996369210,3298
1703996369230,3322
1703996369250,3349
1703996369270,3352
1703996369290,3360
1703996369310,3367
1703996369330,3390
1703996369350,3419
1703996369370,3414
1703996369390,3433
1703996369410,3410
1703996369430,3426
1703996369450,3424
1703996369470,3418
1703996369490,3394
1703996369510,3344
1703996369530,3311
1703996369550,3300
1703996369570,3306
1703996369590,3307
1703996369610,3317
1703996369630,3344
1703996369650,3355
1703996369670,3353
1703996369690,3349
1703996369710,3335
1703996369730,3325
1703996369750,3305
1703996369770,3262
1703996369790,3289
1703996369810,3291
1703996369830,3295
1703996369850,3306
1703996369870,3309
1703996369890,3311
1703996369910,3291
1703996369930,3282
1703996369950,3280
1703996369970,3269
1703996369990,3289
1703996370010,3278
1703996370030,3286
1703996370050,3273
1703996370070,3277
1703996370090,3280
1703996370110,3282
1703996370130,3278
1703996370150,3307
1703996370170,3301
1703996370190,3312
1703996370210,3291
1703996370230,3299
1703996370250,3269
1703996370270,3280
1703996370290,3275
1703996370310,3279
1703996370330,3248
1703996370350,3261
1703996370370,3276
1703996370390,3230
1703996370410,3234
1703996370430,3239
1703996370450,3241
1703996370470,3254
1703996370490,3248
1703996370510,3235
1703996370530,3206
1703996370550,3235
1703996370570,3257
1703996370590,3261
1703996370610,3264
1703996370630,3251
1703996370650,3271
1703996370670,3282
1703996370690,3271
1703996370710,3267
1703996370730,3259
1703996370750,3263
1703996370770,3246
1703996370790,3247
1703996370810,3248
1703996370830,3234
1703996370850,3247
1703996370870,3246
1703996370890,3274
1703996370910,3280
1703996370930,3268
1703996370950,3257
1703996370970,3248
1703996370990,3232
1703996371010,3233
1703996371030,3219
1703996371050,3242
1703996371070,3239
1703996371090,3216
1703996371110,3210
1703996371130,3216
1703996371150,3213
1703996371170,3226
1703996371190,3198
1703996371210,3203
1703996371230,3202
1703996371250,3211
1703996371270,3217
1703996371290,3193
1703996371310,3213
1703996371330,3185
1703996371350,3203
1703996371370,3211
1703996371390,3207
1703996371410,3187
1703996371430,3180
1703996371450,3189
1703996371470,3200
1703996371490,3229
1703996371510,3233
1703996371530,3232
1703996371550,3220
1703996371570,3235
1703996371590,3248
1703996371610,3230
1703996371630,3184
1703996371650,3200
1703996371670,3207
1703996371690,3219
1703996371710,3235
1703996371730,3233
1703996371750,3222
1703996371770,3215
1703996371790,3216
1703996371810,3211
1703996371830,3191
1703996371850,3207
1703996371870,3205
1703996371890,3195
1703996371910,3186
1703996371930,3199
1703996371950,3197
1703996371970,3214
1703996371990,3215
1703996372010,3194
1703996372030,3186
1703996372050,3194
1703996372070,3173
1703996372090,3176
1703996372110,3181
1703996372130,3187
1703996372150,3189
1703996372170,3164
1703996372190,3171
1703996372210,3165
1703996372230,3181
1703996372250,3165
1703996372270,3155
1703996372290,3165
1703996372310,3166
1703996372330,3171
1703996372350,3164
1703996372370,3189
1703996372390,3186
1703996372410,3141
1703996372430,3120
1703996372450,3155
1703996372470,3145
1703996372490,3162
1703996372510,3168
1703996372530,3171
1703996372550,3187
1703996372570,3190
1703996372590,3191
1703996372610,3178
1703996372630,3174
1703996372650,3182
1703996372670,3182
1703996372690,3191
1703996372710,3200
1703996372730,3203
1703996372750,3181
1703996372770,3163
1703996372790,3173
1703996372810,3168
1703996372830,3171
1703996372850,3184
1703996372870,3157
1703996372890,3147
1703996372910,3120
1703996372930,3115
1703996372950,3104
1703996372970,3121
1703996372990,3123
1703996373010,3107
1703996373030,3103
1703996373050,3088
1703996373070,3082
1703996373090,3069
1703996373110,3071
1703996373130,3088
1703996373150,3111
1703996373170,3125
1703996373190,3126
1703996373210,3163
1703996373230,3167
1703996373250,3152
1703996373270,3146
1703996373290,3140
1703996373310,3153
1703996373330,3152
1703996373350,3184
1703996373370,3181
1703996373390,3198
1703996373410,3183
1703996373430,3181
1703996373450,3165
1703996373470,3139
1703996373490,3130
1703996373510,3137
1703996373530,3153
1703996373550,3159
1703996373570,3158
1703996373590,3177
1703996373610,3202
1703996373630,3213
1703996373650,3195
1703996373670,3184
1703996373690,3172
1703996373710,3169
1703996373730,3152
1703996373750,3136
1703996373770,3165
1703996373790,3139
1703996373810,3158
1703996373830,3159
1703996373850,3143
1703996373870,3149
1703996373890,3152
1703996373910,3174
1703996373930,3152
1703996373950,3152
1703996373970,3169
1703996373990,3136
1703996374010,3150
1703996374030,3160
1703996374050,3183
1703996374070,3151
1703996374090,3158
1703996374110,3142
1703996374130,3136
1703996374150,3139
1703996374170,3146
1703996374190,3173
1703996374210,3139
1703996374230,3122
1703996374250,3123
1703996374270,3143
1703996374290,3110
1703996374310,3105
1703996374330,3104
1703996374350,3115
1703996374370,3120
1703996374390,3133
1703996374410,3145
1703996374430,3152
1703996374450,3152
1703996374470,3157
1703996374490,3173
1703996374510,3162
1703996374530,3153
1703996374550,3159
1703996374570,3115
1703996374590,3184
1703996374610,3169
1703996374630,3157
1703996374650,3126
1703996374670,3105
1703996374690,3116
1703996374710,3088
1703996374730,3068
1703996374750,3055
1703996374770,3059
1703996374790,3088
1703996374810,3084
1703996374830,3066
1703996374850,3056
1703996374870,3093
1703996374890,3099
1703996374910,3114
1703996374930,3165
1703996374950,3175
1703996374970,3184
1703996374990,3175
1703996375010,3154
1703996375030,3133
1703996375050,3113
1703996375070,3143
1703996375090,3147
1703996375110,3153
1703996375130,3135
1703996375150,3141
1703996375170,3174
1703996375190,3129
1703996375210,3163
